orig_airport,dest_airport,total_passengers,orig_lon,orig_lat,dest_lon,dest_lat,orig_state,dest_state,orig_city,dest_city
CHS,BWI,69,-80.04049683,32.89860153,-76.668297,39.1754,SC,MD,Charleston,Baltimore
GSO,BWI,444,-79.93730163574219,36.097801208496094,-76.668297,39.1754,NC,MD,Greensboro,Baltimore
BTV,BWI,40943,-73.15329742429998,44.471900939899996,-76.668297,39.1754,VT,MD,Burlington,Baltimore
BNA,BWI,258049,-86.6781997680664,36.1245002746582,-76.668297,39.1754,TN,MD,Nashville,Baltimore
MKE,BWI,82069,-87.89659881591797,42.94720077514648,-76.668297,39.1754,WI,MD,Milwaukee,Baltimore
SAN,BWI,84844,-117.190002441,32.7336006165,-76.668297,39.1754,CA,MD,San Diego,Baltimore
LAS,BWI,193061,-115.1520004,36.08010101,-76.668297,39.1754,NV,MD,Las Vegas,Baltimore
ROC,BWI,74064,-77.67240142822266,43.118900299072266,-76.668297,39.1754,NY,MD,Rochester,Baltimore
SNA,BWI,169,-117.8679962,33.67570114,-76.668297,39.1754,CA,MD,Santa Ana,Baltimore
SBY,BWI,71,-75.51029968261719,38.34049987792969,-76.668297,39.1754,MD,MD,Salisbury,Baltimore
MCI,BWI,98459,-94.713898,39.2976,-76.668297,39.1754,MO,MD,Kansas City,Baltimore
LIT,BWI,38719,-92.22429656979999,34.729400634799994,-76.668297,39.1754,AR,MD,Little Rock,Baltimore
MKC,BWI,170,-94.5927963256836,39.12319946289063,-76.668297,39.1754,MO,MD,Kansas City,Baltimore
IAD,BWI,1233,-77.45580292,38.94449997,-76.668297,39.1754,DC,MD,Washington,Baltimore
SMF,BWI,158,-121.59100341796876,38.69540023803711,-76.668297,39.1754,CA,MD,Sacramento,Baltimore
ABQ,BWI,65551,-106.609001,35.040199,-76.668297,39.1754,NM,MD,Albuquerque,Baltimore
SBN,BWI,144,-86.31729888916016,41.70869827270508,-76.668297,39.1754,IN,MD,South Bend,Baltimore
DCA,BWI,165,-77.037697,38.8521,-76.668297,39.1754,DC,MD,Washington,Baltimore
GFL,BWI,1,-73.6102981567,43.3412017822,-76.668297,39.1754,NY,MD,Glens Falls,Baltimore
ILM,BWI,34,-77.90260314941406,34.27059936523437,-76.668297,39.1754,NC,MD,Wilmington,Baltimore
TLH,BWI,246,-84.35030364990234,30.396499633789066,-76.668297,39.1754,FL,MD,Tallahassee,Baltimore
SAT,BWI,76657,-98.469803,29.533701,-76.668297,39.1754,TX,MD,San Antonio,Baltimore
LAX,BWI,114413,-118.407997,33.942501,-76.668297,39.1754,CA,MD,Los Angeles,Baltimore
MSP,BWI,130188,-93.221802,44.882,-76.668297,39.1754,MN,MD,Minneapolis,Baltimore
MSY,BWI,38491,-90.25800323486328,29.99340057373047,-76.668297,39.1754,LA,MD,New Orleans,Baltimore
CMH,BWI,159407,-82.891899,39.998001,-76.668297,39.1754,OH,MD,Columbus,Baltimore
BDL,BWI,288006,-72.68319702149999,41.9388999939,-76.668297,39.1754,CT,MD,Hartford,Baltimore
MEM,BWI,57270,-89.97669982910156,35.04240036010742,-76.668297,39.1754,TN,MD,Memphis,Baltimore
MCO,BWI,476603,-81.30899810791016,28.429399490356445,-76.668297,39.1754,FL,MD,Orlando,Baltimore
JAN,BWI,54468,-90.0758972168,32.3111991882,-76.668297,39.1754,MS,MD,Jackson,Baltimore
MSN,BWI,28,-89.3375015258789,43.13990020751953,-76.668297,39.1754,WI,MD,Madison,Baltimore
PAH,BWI,77,-88.7738037109375,37.06079864501953,-76.668297,39.1754,KY,MD,Paducah,Baltimore
OAK,BWI,327,-122.221001,37.721298,-76.668297,39.1754,CA,MD,Oakland,Baltimore
CAE,BWI,176,-81.11949920654297,33.93880081176758,-76.668297,39.1754,SC,MD,Columbia,Baltimore
RDU,BWI,215048,-78.7874984741211,35.877601623535156,-76.668297,39.1754,NC,MD,Raleigh,Baltimore
PHX,BWI,238233,-112.01200103759766,33.43429946899414,-76.668297,39.1754,AZ,MD,Phoenix,Baltimore
SEA,BWI,30060,-122.308998,47.449001,-76.668297,39.1754,WA,MD,Seattle,Baltimore
AND,BWI,35,-82.70939636230001,34.4945983887,-76.668297,39.1754,SC,MD,Anderson,Baltimore
ROA,BWI,298,-79.975403,37.3255,-76.668297,39.1754,VA,MD,Roanoke,Baltimore
ATW,BWI,48,-88.51909637450001,44.258098602299995,-76.668297,39.1754,WI,MD,Appleton,Baltimore
BFI,BWI,59,-122.302001953125,47.52999877929688,-76.668297,39.1754,WA,MD,Seattle,Baltimore
GEG,BWI,95,-117.53399658203124,47.61989974975586,-76.668297,39.1754,WA,MD,Spokane,Baltimore
TPA,BWI,304334,-82.533203125,27.975500106811523,-76.668297,39.1754,FL,MD,Tampa,Baltimore
FNT,BWI,2,-83.74359893798828,42.96540069580078,-76.668297,39.1754,MI,MD,Flint,Baltimore
MIA,BWI,126183,-80.29060363769531,25.79319953918457,-76.668297,39.1754,FL,MD,Miami,Baltimore
ALB,BWI,233936,-73.80169677734375,42.74829864501953,-76.668297,39.1754,NY,MD,Albany,Baltimore
AUS,BWI,78640,-97.6698989868164,30.194499969482425,-76.668297,39.1754,TX,MD,Austin,Baltimore
ERI,BWI,32,-80.1738667488,42.0831270134,-76.668297,39.1754,PA,MD,Erie,Baltimore
RNO,BWI,119,-119.76799774169922,39.49909973144531,-76.668297,39.1754,NV,MD,Reno,Baltimore
BGR,BWI,24,-68.82810211181639,44.80739974975586,-76.668297,39.1754,ME,MD,Bangor,Baltimore
OMA,BWI,324,-95.894096,41.3032,-76.668297,39.1754,NE,MD,Omaha,Baltimore
TUL,BWI,30,-95.88809967041016,36.19839859008789,-76.668297,39.1754,OK,MD,Tulsa,Baltimore
ABY,BWI,4,-84.19450378417969,31.535499572753906,-76.668297,39.1754,GA,MD,Albany,Baltimore
BOS,BWI,281261,-71.00520325,42.36429977,-76.668297,39.1754,MA,MD,Boston,Baltimore
DFW,BWI,272981,-97.038002,32.896801,-76.668297,39.1754,TX,MD,Dallas,Baltimore
DAY,BWI,89733,-84.21939849853516,39.90240097045898,-76.668297,39.1754,OH,MD,Dayton,Baltimore
MIE,BWI,130,-85.3958969116211,40.2422981262207,-76.668297,39.1754,IN,MD,Muncie,Baltimore
DAL,BWI,135,-96.851799,32.847099,-76.668297,39.1754,TX,MD,Dallas,Baltimore
EWR,BWI,59692,-74.168701171875,40.69250106811523,-76.668297,39.1754,NJ,MD,Newark,Baltimore
JFK,BWI,53343,-73.7789,40.639801,-76.668297,39.1754,NY,MD,New York,Baltimore
LGA,BWI,46518,-73.87259674,40.77719879,-76.668297,39.1754,NY,MD,New York,Baltimore
PWM,BWI,87353,-70.309303,43.646198,-76.668297,39.1754,ME,MD,Portland,Baltimore
SYR,BWI,210,-76.1063003540039,43.11119842529297,-76.668297,39.1754,NY,MD,Syracuse,Baltimore
AVP,BWI,24,-75.72339630130001,41.338500976599995,-76.668297,39.1754,PA,MD,Scranton,Baltimore
PDX,BWI,131,-122.5979996,45.58869934,-76.668297,39.1754,OR,MD,Portland,Baltimore
RIC,BWI,228,-77.3197021484375,37.50519943237305,-76.668297,39.1754,VA,MD,Richmond,Baltimore
ABE,BWI,28,-75.44080352783203,40.652099609375,-76.668297,39.1754,PA,MD,Allentown,Baltimore
VLD,BWI,170,-83.27670288085938,30.78249931335449,-76.668297,39.1754,GA,MD,Valdosta,Baltimore
SAV,BWI,93,-81.20210266,32.12760162,-76.668297,39.1754,GA,MD,Savannah,Baltimore
CLE,BWI,196863,-81.8498001099,41.411701202399996,-76.668297,39.1754,OH,MD,Cleveland,Baltimore
CLT,BWI,417346,-80.94309997558594,35.2140007019043,-76.668297,39.1754,NC,MD,Charlotte,Baltimore
TYS,BWI,26,-83.99400329999997,35.81100082,-76.668297,39.1754,TN,MD,Knoxville,Baltimore
PWT,PWT,12,-122.76499938965,47.490200042725,-122.76499938965,47.490200042725,WA,WA,Bremerton,Bremerton
LKE,PWT,132,-122.33899688700001,47.6290016174,-122.76499938965,47.490200042725,WA,WA,Seattle,Bremerton
RDU,BQK,50,-78.7874984741211,35.877601623535156,-81.46649932861328,31.2588005065918,NC,GA,Raleigh,Brunswick
HOU,BQK,18,-95.27890015,29.64539909,-81.46649932861328,31.2588005065918,TX,GA,Houston,Brunswick
ATL,BQK,29372,-84.428101,33.6367,-81.46649932861328,31.2588005065918,GA,GA,Atlanta,Brunswick
SCE,CMI,231,-77.84870147710002,40.8493003845,-88.27809906,40.03919983,PA,IL,State College,Champaign
JAX,CMI,46,-81.68789672851562,30.49410057067871,-88.27809906,40.03919983,FL,IL,Jacksonville,Champaign
MSP,CMI,244,-93.221802,44.882,-88.27809906,40.03919983,MN,IL,Minneapolis,Champaign
SPI,CMI,22,-89.67790222,39.84410095,-88.27809906,40.03919983,IL,IL,Springfield,Champaign
LAX,CMI,1277,-118.407997,33.942501,-88.27809906,40.03919983,CA,IL,Los Angeles,Champaign
MSY,CMI,172,-90.25800323486328,29.99340057373047,-88.27809906,40.03919983,LA,IL,New Orleans,Champaign
CID,CMI,191,-91.71080017089844,41.88470077514648,-88.27809906,40.03919983,IA,IL,Cedar Rapids,Champaign
SHV,CMI,210,-93.8256,32.446602,-88.27809906,40.03919983,LA,IL,Shreveport,Champaign
BMI,CMI,46,-88.91590118,40.47710037,-88.27809906,40.03919983,IL,IL,Bloomington,Champaign
DCA,CMI,70,-77.037697,38.8521,-88.27809906,40.03919983,DC,IL,Washington,Champaign
LAN,CMI,139,-84.58740234375,42.77870178222656,-88.27809906,40.03919983,MI,IL,Lansing,Champaign
MSN,CMI,245,-89.3375015258789,43.13990020751953,-88.27809906,40.03919983,WI,IL,Madison,Champaign
MEM,CMI,25,-89.97669982910156,35.04240036010742,-88.27809906,40.03919983,TN,IL,Memphis,Champaign
LCK,CMI,134,-82.927803,39.813801,-88.27809906,40.03919983,OH,IL,Columbus,Champaign
CMH,CMI,123,-82.891899,39.998001,-88.27809906,40.03919983,OH,IL,Columbus,Champaign
GPT,CMI,20,-89.07009887695312,30.40730094909668,-88.27809906,40.03919983,MS,IL,Gulfport,Champaign
FWA,CMI,18,-85.19509888,40.97850037,-88.27809906,40.03919983,IN,IL,Fort Wayne,Champaign
EVV,CMI,49,-87.53240203860001,38.0369987488,-88.27809906,40.03919983,IN,IL,Evansville,Champaign
STL,CMI,19,-90.370003,38.748697,-88.27809906,40.03919983,MO,IL,St. Louis,Champaign
DSM,CMI,18,-93.66310119628906,41.53400039672852,-88.27809906,40.03919983,IA,IL,Des Moines,Champaign
BNA,CMI,40,-86.6781997680664,36.1245002746582,-88.27809906,40.03919983,TN,IL,Nashville,Champaign
ORD,CMI,67747,-87.9048,41.9786,-88.27809906,40.03919983,IL,IL,Chicago,Champaign
DTW,CMI,15024,-83.35340118408203,42.212398529052734,-88.27809906,40.03919983,MI,IL,Detroit,Champaign
YIP,CMI,122,-83.53040314,42.23789978,-88.27809906,40.03919983,MI,IL,Detroit,Champaign
DBQ,CMI,32,-90.70950317,42.40200043,-88.27809906,40.03919983,IA,IL,Dubuque,Champaign
OMA,CMI,84,-95.894096,41.3032,-88.27809906,40.03919983,NE,IL,Omaha,Champaign
RNO,CMI,92,-119.76799774169922,39.49909973144531,-88.27809906,40.03919983,NV,IL,Reno,Champaign
EWR,CMI,26,-74.168701171875,40.69250106811523,-88.27809906,40.03919983,NJ,IL,Newark,Champaign
DFW,CMI,12632,-97.038002,32.896801,-88.27809906,40.03919983,TX,IL,Dallas,Champaign
TYS,CMI,49,-83.99400329999997,35.81100082,-88.27809906,40.03919983,TN,IL,Knoxville,Champaign
LGA,CMI,29,-73.87259674,40.77719879,-88.27809906,40.03919983,NY,IL,New York,Champaign
IAH,CLT,285628,-95.34140014648438,29.98439979553223,-80.94309997558594,35.2140007019043,TX,NC,Houston,Charlotte
MCO,CLT,472717,-81.30899810791016,28.429399490356445,-80.94309997558594,35.2140007019043,FL,NC,Orlando,Charlotte
MEM,CLT,186960,-89.97669982910156,35.04240036010742,-80.94309997558594,35.2140007019043,TN,NC,Memphis,Charlotte
LNK,CLT,25,-96.75920104980469,40.85100173950195,-80.94309997558594,35.2140007019043,NE,NC,Lincoln,Charlotte
NQA,CLT,136,-89.8703,35.356701,-80.94309997558594,35.2140007019043,TN,NC,Memphis,Charlotte
OAK,CLT,116,-122.221001,37.721298,-80.94309997558594,35.2140007019043,CA,NC,Oakland,Charlotte
JAN,CLT,35153,-90.0758972168,32.3111991882,-80.94309997558594,35.2140007019043,MS,NC,Jackson,Charlotte
HOU,CLT,33,-95.27890015,29.64539909,-80.94309997558594,35.2140007019043,TX,NC,Houston,Charlotte
CMH,CLT,165403,-82.891899,39.998001,-80.94309997558594,35.2140007019043,OH,NC,Columbus,Charlotte
BDL,CLT,196152,-72.68319702149999,41.9388999939,-80.94309997558594,35.2140007019043,CT,NC,Hartford,Charlotte
GPT,CLT,16628,-89.07009887695312,30.40730094909668,-80.94309997558594,35.2140007019043,MS,NC,Gulfport,Charlotte
EYW,CLT,9020,-81.75959777832031,24.556100845336914,-80.94309997558594,35.2140007019043,FL,NC,Key West,Charlotte
FLO,CLT,43642,-79.7238998413086,34.18539810180664,-80.94309997558594,35.2140007019043,SC,NC,Florence,Charlotte
LWS,CLT,103,-117.01499938964844,46.3745002746582,-80.94309997558594,35.2140007019043,ID,NC,Lewiston,Charlotte
EWN,CLT,79442,-77.04290008539998,35.0730018616,-80.94309997558594,35.2140007019043,NC,NC,New Bern,Charlotte
LCK,CLT,43,-82.927803,39.813801,-80.94309997558594,35.2140007019043,OH,NC,Columbus,Charlotte
PHX,CLT,317700,-112.01200103759766,33.43429946899414,-80.94309997558594,35.2140007019043,AZ,NC,Phoenix,Charlotte
RDU,CLT,290977,-78.7874984741211,35.877601623535156,-80.94309997558594,35.2140007019043,NC,NC,Raleigh,Charlotte
SEA,CLT,76393,-122.308998,47.449001,-80.94309997558594,35.2140007019043,WA,NC,Seattle,Charlotte
ROA,CLT,79676,-79.975403,37.3255,-80.94309997558594,35.2140007019043,VA,NC,Roanoke,Charlotte
CAE,CLT,82756,-81.11949920654297,33.93880081176758,-80.94309997558594,35.2140007019043,SC,NC,Columbia,Charlotte
BOS,CLT,435174,-71.00520325,42.36429977,-80.94309997558594,35.2140007019043,MA,NC,Boston,Charlotte
DAL,CLT,75,-96.851799,32.847099,-80.94309997558594,35.2140007019043,TX,NC,Dallas,Charlotte
DFW,CLT,421523,-97.038002,32.896801,-80.94309997558594,35.2140007019043,TX,NC,Dallas,Charlotte
AFW,CLT,344,-97.3188018799,32.9875984192,-80.94309997558594,35.2140007019043,TX,NC,Dallas,Charlotte
MOB,CLT,27959,-88.242797851562,30.691200256348,-80.94309997558594,35.2140007019043,AL,NC,Mobile,Charlotte
DAY,CLT,94559,-84.21939849853516,39.90240097045898,-80.94309997558594,35.2140007019043,OH,NC,Dayton,Charlotte
ALB,CLT,96486,-73.80169677734375,42.74829864501953,-80.94309997558594,35.2140007019043,NY,NC,Albany,Charlotte
CAK,CLT,69570,-81.44219970703125,40.916099548339844,-80.94309997558594,35.2140007019043,OH,NC,Akron,Charlotte
AUS,CLT,50118,-97.6698989868164,30.194499969482425,-80.94309997558594,35.2140007019043,TX,NC,Austin,Charlotte
AHN,CLT,1698,-83.32630157470703,33.94860076904297,-80.94309997558594,35.2140007019043,GA,NC,Athens,Charlotte
TPA,CLT,362913,-82.533203125,27.975500106811523,-80.94309997558594,35.2140007019043,FL,NC,Tampa,Charlotte
DOV,CLT,130,-75.46600342,39.12950134,-80.94309997558594,35.2140007019043,DE,NC,Dover,Charlotte
MIA,CLT,308705,-80.29060363769531,25.79319953918457,-80.94309997558594,35.2140007019043,FL,NC,Miami,Charlotte
GYY,CLT,58,-87.41280364990234,41.61629867553711,-80.94309997558594,35.2140007019043,IN,NC,Gary,Charlotte
EWR,CLT,454748,-74.168701171875,40.69250106811523,-80.94309997558594,35.2140007019043,NJ,NC,Newark,Charlotte
PUB,CLT,37,-104.49700164794922,38.289100646972656,-80.94309997558594,35.2140007019043,CO,NC,Pueblo,Charlotte
TUS,CLT,21290,-110.94100189208984,32.116100311279304,-80.94309997558594,35.2140007019043,AZ,NC,Tucson,Charlotte
TOL,CLT,136,-83.80780029,41.58679962,-80.94309997558594,35.2140007019043,OH,NC,Toledo,Charlotte
IND,CLT,188314,-86.294403,39.7173,-80.94309997558594,35.2140007019043,IN,NC,Indianapolis,Charlotte
TLH,CLT,65377,-84.35030364990234,30.396499633789066,-80.94309997558594,35.2140007019043,FL,NC,Tallahassee,Charlotte
FAY,CLT,112539,-78.88030242919922,34.991199493408196,-80.94309997558594,35.2140007019043,NC,NC,Fayetteville,Charlotte
XNA,CLT,31133,-94.306801,36.281898,-80.94309997558594,35.2140007019043,AR,NC,Fayetteville,Charlotte
CHA,CLT,51778,-85.20379638671875,35.03530120849609,-80.94309997558594,35.2140007019043,TN,NC,Chattanooga,Charlotte
ILM,CLT,207761,-77.90260314941406,34.27059936523437,-80.94309997558594,35.2140007019043,NC,NC,Wilmington,Charlotte
MCI,CLT,116245,-94.713898,39.2976,-80.94309997558594,35.2140007019043,MO,NC,Kansas City,Charlotte
GNV,CLT,47904,-82.27179718020001,29.6900997162,-80.94309997558594,35.2140007019043,FL,NC,Gainesville,Charlotte
IAD,CLT,197522,-77.45580292,38.94449997,-80.94309997558594,35.2140007019043,DC,NC,Washington,Charlotte
LIT,CLT,57348,-92.22429656979999,34.729400634799994,-80.94309997558594,35.2140007019043,AR,NC,Little Rock,Charlotte
DCA,CLT,268140,-77.037697,38.8521,-80.94309997558594,35.2140007019043,DC,NC,Washington,Charlotte
ILG,CLT,42,-75.60649872,39.67869949,-80.94309997558594,35.2140007019043,DE,NC,Wilmington,Charlotte
SMF,CLT,10587,-121.59100341796876,38.69540023803711,-80.94309997558594,35.2140007019043,CA,NC,Sacramento,Charlotte
MSP,CLT,207769,-93.221802,44.882,-80.94309997558594,35.2140007019043,MN,NC,Minneapolis,Charlotte
LAX,CLT,234284,-118.407997,33.942501,-80.94309997558594,35.2140007019043,CA,NC,Los Angeles,Charlotte
SAT,CLT,51573,-98.469803,29.533701,-80.94309997558594,35.2140007019043,TX,NC,San Antonio,Charlotte
PFN,CLT,8930,-85.6828,30.2121,-80.94309997558594,35.2140007019043,FL,NC,Panama City,Charlotte
MSY,CLT,195596,-90.25800323486328,29.99340057373047,-80.94309997558594,35.2140007019043,LA,NC,New Orleans,Charlotte
CRW,CLT,51042,-81.59320068359375,38.37310028076172,-80.94309997558594,35.2140007019043,WV,NC,Charleston,Charlotte
CVG,CLT,119543,-84.6678009033,39.0488014221,-80.94309997558594,35.2140007019043,OH,NC,Cincinnati,Charlotte
STL,CLT,156029,-90.370003,38.748697,-80.94309997558594,35.2140007019043,MO,NC,St. Louis,Charlotte
MDT,CLT,118743,-76.7633972168,40.1935005188,-80.94309997558594,35.2140007019043,PA,NC,Harrisburg,Charlotte
CHS,CLT,194757,-80.04049683,32.89860153,-80.94309997558594,35.2140007019043,SC,NC,Charleston,Charlotte
HSV,CLT,73404,-86.775100708008,34.637199401855,-80.94309997558594,35.2140007019043,AL,NC,Huntsville,Charlotte
GSP,CLT,94037,-82.2189025879,34.895698547399995,-80.94309997558594,35.2140007019043,SC,NC,Greenville,Charlotte
BTV,CLT,593,-73.15329742429998,44.471900939899996,-80.94309997558594,35.2140007019043,VT,NC,Burlington,Charlotte
CKB,CLT,129,-80.2281036377,39.2966003418,-80.94309997558594,35.2140007019043,WV,NC,Clarksburg,Charlotte
BHM,CLT,116074,-86.75350189,33.56290054,-80.94309997558594,35.2140007019043,AL,NC,Birmingham,Charlotte
MHT,CLT,84307,-71.435699,42.932598,-80.94309997558594,35.2140007019043,NH,NC,Manchester,Charlotte
PGV,CLT,51263,-77.38529968,35.6352005,-80.94309997558594,35.2140007019043,NC,NC,Greenville,Charlotte
MGM,CLT,25593,-86.39399719,32.30059814,-80.94309997558594,35.2140007019043,AL,NC,Montgomery,Charlotte
GSO,CLT,185704,-79.93730163574219,36.097801208496094,-80.94309997558594,35.2140007019043,NC,NC,Greensboro,Charlotte
FWA,CLT,55,-85.19509888,40.97850037,-80.94309997558594,35.2140007019043,IN,NC,Fort Wayne,Charlotte
PIT,CLT,284263,-80.23290253,40.49150085,-80.94309997558594,35.2140007019043,PA,NC,Pittsburgh,Charlotte
PVD,CLT,181853,-71.42040300000002,41.732601,-80.94309997558594,35.2140007019043,RI,NC,Providence,Charlotte
PNS,CLT,73138,-87.1866,30.4734,-80.94309997558594,35.2140007019043,FL,NC,Pensacola,Charlotte
MKE,CLT,63182,-87.89659881591797,42.94720077514648,-80.94309997558594,35.2140007019043,WI,NC,Milwaukee,Charlotte
SBY,CLT,21797,-75.51029968261719,38.34049987792969,-80.94309997558594,35.2140007019043,MD,NC,Salisbury,Charlotte
BNA,CLT,222696,-86.6781997680664,36.1245002746582,-80.94309997558594,35.2140007019043,TN,NC,Nashville,Charlotte
LEX,CLT,73590,-84.60590362548828,38.0364990234375,-80.94309997558594,35.2140007019043,KY,NC,Lexington,Charlotte
ROC,CLT,39330,-77.67240142822266,43.118900299072266,-80.94309997558594,35.2140007019043,NY,NC,Rochester,Charlotte
LAS,CLT,282167,-115.1520004,36.08010101,-80.94309997558594,35.2140007019043,NV,NC,Las Vegas,Charlotte
LYH,CLT,33847,-79.20040130615234,37.326698303222656,-80.94309997558594,35.2140007019043,VA,NC,Lynchburg,Charlotte
SAN,CLT,97553,-117.190002441,32.7336006165,-80.94309997558594,35.2140007019043,CA,NC,San Diego,Charlotte
MFD,CLT,127,-82.5166015625,40.82139968869999,-80.94309997558594,35.2140007019043,OH,NC,Mansfield,Charlotte
OAJ,CLT,89422,-77.61209869380002,34.8292007446,-80.94309997558594,35.2140007019043,NC,NC,Jacksonville,Charlotte
MYR,CLT,189496,-78.9282989502,33.6796989441,-80.94309997558594,35.2140007019043,SC,NC,Myrtle Beach,Charlotte
PHL,CLT,373351,-75.24109649658203,39.87189865112305,-80.94309997558594,35.2140007019043,PA,NC,Philadelphia,Charlotte
SFO,CLT,232085,-122.375,37.61899948120117,-80.94309997558594,35.2140007019043,CA,NC,San Francisco,Charlotte
JAX,CLT,268377,-81.68789672851562,30.49410057067871,-80.94309997558594,35.2140007019043,FL,NC,Jacksonville,Charlotte
ACY,CLT,3332,-74.57720184326172,39.45759963989258,-80.94309997558594,35.2140007019043,NJ,NC,Atlantic City,Charlotte
OKC,CLT,240,-97.60070037841795,35.39310073852539,-80.94309997558594,35.2140007019043,OK,NC,Oklahoma City,Charlotte
PBI,CLT,216492,-80.09559631347656,26.68320083618164,-80.94309997558594,35.2140007019043,FL,NC,West Palm Beach,Charlotte
FLL,CLT,386975,-80.152702,26.072599,-80.94309997558594,35.2140007019043,FL,NC,Fort Lauderdale,Charlotte
SLC,CLT,27684,-111.97799682617188,40.78839874267578,-80.94309997558594,35.2140007019043,UT,NC,Salt Lake City,Charlotte
CHO,CLT,59012,-78.4529037475586,38.13859939575195,-80.94309997558594,35.2140007019043,VA,NC,Charlottesville,Charlotte
TYS,CLT,97722,-83.99400329999997,35.81100082,-80.94309997558594,35.2140007019043,TN,NC,Knoxville,Charlotte
GRB,CLT,106,-88.12960052490234,44.48509979248047,-80.94309997558594,35.2140007019043,WI,NC,Green Bay,Charlotte
SYR,CLT,71936,-76.1063003540039,43.11119842529297,-80.94309997558594,35.2140007019043,NY,NC,Syracuse,Charlotte
RIC,CLT,203212,-77.3197021484375,37.50519943237305,-80.94309997558594,35.2140007019043,VA,NC,Richmond,Charlotte
LGA,CLT,457702,-73.87259674,40.77719879,-80.94309997558594,35.2140007019043,NY,NC,New York,Charlotte
PWM,CLT,38123,-70.309303,43.646198,-80.94309997558594,35.2140007019043,ME,NC,Portland,Charlotte
SAV,CLT,150544,-81.20210266,32.12760162,-80.94309997558594,35.2140007019043,GA,NC,Savannah,Charlotte
JFK,CLT,186282,-73.7789,40.639801,-80.94309997558594,35.2140007019043,NY,NC,New York,Charlotte
ABE,CLT,71603,-75.44080352783203,40.652099609375,-80.94309997558594,35.2140007019043,PA,NC,Allentown,Charlotte
AVP,CLT,23597,-75.72339630130001,41.338500976599995,-80.94309997558594,35.2140007019043,PA,NC,Scranton,Charlotte
PDX,CLT,18834,-122.5979996,45.58869934,-80.94309997558594,35.2140007019043,OR,NC,Portland,Charlotte
CLE,CLT,176092,-81.8498001099,41.411701202399996,-80.94309997558594,35.2140007019043,OH,NC,Cleveland,Charlotte
BWI,CLT,421108,-76.668297,39.1754,-80.94309997558594,35.2140007019043,MD,NC,Baltimore,Charlotte
CLT,CLT,438,-80.94309997558594,35.2140007019043,-80.94309997558594,35.2140007019043,NC,NC,Charlotte,Charlotte
AVL,CLT,95513,-82.54180145263672,35.43619918823242,-80.94309997558594,35.2140007019043,NC,NC,Asheville,Charlotte
ORD,CLT,539233,-87.9048,41.9786,-80.94309997558594,35.2140007019043,IL,NC,Chicago,Charlotte
MDW,CLT,799,-87.752403,41.785999,-80.94309997558594,35.2140007019043,IL,NC,Chicago,Charlotte
DTW,CLT,333316,-83.35340118408203,42.212398529052734,-80.94309997558594,35.2140007019043,MI,NC,Detroit,Charlotte
BUF,CLT,171215,-78.73220062,42.94049835,-80.94309997558594,35.2140007019043,NY,NC,Buffalo,Charlotte
ATL,CLT,684264,-84.428101,33.6367,-80.94309997558594,35.2140007019043,GA,NC,Atlanta,Charlotte
AGS,CLT,68500,-81.9645004272461,33.36989974975586,-80.94309997558594,35.2140007019043,GA,NC,Augusta,Charlotte
PHL,CLE,151464,-75.24109649658203,39.87189865112305,-81.8498001099,41.411701202399996,PA,OH,Philadelphia,Cleveland
IND,CLE,50076,-86.294403,39.7173,-81.8498001099,41.411701202399996,IN,OH,Indianapolis,Cleveland
ACY,CLE,5616,-74.57720184326172,39.45759963989258,-81.8498001099,41.411701202399996,NJ,OH,Atlantic City,Cleveland
SFO,CLE,63598,-122.375,37.61899948120117,-81.8498001099,41.411701202399996,CA,OH,San Francisco,Cleveland
JAX,CLE,13130,-81.68789672851562,30.49410057067871,-81.8498001099,41.411701202399996,FL,OH,Jacksonville,Cleveland
OKC,CLE,16107,-97.60070037841795,35.39310073852539,-81.8498001099,41.411701202399996,OK,OH,Oklahoma City,Cleveland
PHL,BKL,71,-75.24109649658203,39.87189865112305,-81.68329620361328,41.51750183105469,PA,OH,Philadelphia,Cleveland
SCE,CLE,29,-77.84870147710002,40.8493003845,-81.8498001099,41.411701202399996,PA,OH,State College,Cleveland
IND,BKL,35,-86.294403,39.7173,-81.68329620361328,41.51750183105469,IN,OH,Indianapolis,Cleveland
TVC,CLE,46,-85.58219909667969,44.74140167236328,-81.8498001099,41.411701202399996,MI,OH,Traverse City,Cleveland
FLL,CLE,74075,-80.152702,26.072599,-81.8498001099,41.411701202399996,FL,OH,Fort Lauderdale,Cleveland
SLC,CLE,33377,-111.97799682617188,40.78839874267578,-81.8498001099,41.411701202399996,UT,OH,Salt Lake City,Cleveland
PBI,CLE,27258,-80.09559631347656,26.68320083618164,-81.8498001099,41.411701202399996,FL,OH,West Palm Beach,Cleveland
CHO,CLE,27,-78.4529037475586,38.13859939575195,-81.8498001099,41.411701202399996,VA,OH,Charlottesville,Cleveland
LAS,CLE,246278,-115.1520004,36.08010101,-81.8498001099,41.411701202399996,NV,OH,Las Vegas,Cleveland
BNA,CLE,86738,-86.6781997680664,36.1245002746582,-81.8498001099,41.411701202399996,TN,OH,Nashville,Cleveland
ROC,CLE,34843,-77.67240142822266,43.118900299072266,-81.8498001099,41.411701202399996,NY,OH,Rochester,Cleveland
SNA,BKL,49,-117.8679962,33.67570114,-81.68329620361328,41.51750183105469,CA,OH,Santa Ana,Cleveland
