l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
54890,21440,33995,380000,3;6;3;3,3,50,Hengelo - Gronau (DE),TenneT,,384.230832744021,,,,,"","SRID=4326;LINESTRING(6.75945081040076 52.24862829162,6.7606170728682 52.2445292655628)"
22891,30202,64375,380000;220000;110000;380000;220000,12;9,4;2;1;4;2,50,380 kV Uchtelfangen Ost|West; 220 kV Osburg; 1110kV Hermeskeil Ost;380 kV Uchtelfangen Ost|West; 220 kV Osburg,Amprion,4553,15192.0188649219,,,,,"","SRID=4326;LINESTRING(6.88673407088854 49.526142396292,6.88956933358828 49.6468746142249)"
58722,42980,8929,220000,6;3;3;3;3;6,,,,Red Eléctrica de España,,43058.5824771253,,,,,"","SRID=4326;LINESTRING(-6.08927657860044 41.490953257741,-6.4875836918131 41.2551203334092)"
74525,44962,18735,220000,6,,,,,,38375.0425121787,,,,,"","SRID=4326;LINESTRING(20.0261438325173 41.1024204500027,19.8150987753028 41.3474802567889)"
36482,59569,25682,,,,,,,,808.128968728394,,,,,"","SRID=4326;LINESTRING(13.2062340523105 45.7787740879976,13.1969266076518 45.7766024903666)"
14377,39502,56362,220000;132000,6,2,,,,23.800;23.801,8305.37856613946,,,,,"","SRID=4326;LINESTRING(8.6680921307917 45.736727354333,8.61731385190601 45.6894496041411)"
59301,20308,9281,132000,6;3;3,1,,Linea 688 San Damaso-Martignone,ENEL,23.688;,18954.0267048463,,,,,"","SRID=4326;LINESTRING(11.1837793832332 44.5438261946359,10.9661354751465 44.61341824271)"
61097,9017,10392,400000,6,,,,Red Eléctrica de España,,185855.612192675,,,,,"","SRID=4326;LINESTRING(-4.19298572503373 38.0487888949389,-5.18247098808404 39.2913153874427)"
48693,46809,67259,,,,,,,,6964.27264213156,,,,,"","SRID=4326;LINESTRING(24.3445965813181 49.3980268378808,24.2838273040622 49.3709130062167)"
60076,7736,43759,,,,,,,,11463.0648220114,,,,,"","SRID=4326;LINESTRING(12.7235419215281 42.9481464654046,12.7333114577178 42.853603202275)"
81444,9204,40661,380000;220000,6,2,50,,,Lä-S;Lä-N,39505.455755487,,,,,"","SRID=4326;LINESTRING(8.65203081243205 47.4665903081241,8.23211264237637 47.5560892850149)"
3828,53406,28969,,3,,,,,,1888.73790350471,,,,,"","SRID=4326;LINESTRING(15.6762278584817 62.5232918798709,15.6723828305944 62.5074485026027)"
19602,23271,57085,220000,3,1,,Рязанская ГРЭС - Парская-1,ФСК ЕЭС,,87575.8929815632,,,,,"","SRID=4326;LINESTRING(39.7684383790543 54.0623398136285,40.8598952221837 54.2700403688096)"
70947,16443,50388,,,,,,,,4846.38137265791,,,,,"","SRID=4326;LINESTRING(24.373167773878 50.0889323551498,24.3242997762941 50.1069057817024)"
19916,16744,23288,380000,3,3,,Çayırhan TES TM - Adapazarı TM EİH;Temelli TM - Adapazarı DGKÇ TM EİH;Çayırhan TES TM - Adapazarı TM EİH;Temelli TM - Adapazarı DGKÇ TM EİH;Temelli TM - Adapazarı DGKÇ TM EİH;Temelli TM - Adapazarı DGKÇ TM EİH;Temelli TM - Adapazarı DGKÇ TM EİH;Temelli TM - Adapazarı DGKÇ TM EİH,,,52109.4950506802,,,,,"","SRID=4326;LINESTRING(30.8359019010239 40.5756168754745,30.3926006657985 40.8214698206387)"
80028,2843,5693,90000;90000;0;90000,3;6;3,,,,RTE,,5416.03799127478,,,,,"","SRID=4326;LINESTRING(0.183750284217982 47.9215045707755,0.240498351773307 47.8861182026008)"
2093,30456,55732,330000,6,,,,,,1173.77383329888,,,,,"","SRID=4326;LINESTRING(32.0030130807539 59.4814259024468,32.0229039422271 59.479666209369)"
9279,20210,55059,450000,,,0,BritNed,BritNed,,248951.090051358,,,,,"","SRID=4326;LINESTRING(0.713339907980291 51.4455168271267,4.02388490018975 51.9599498035031)"
11728,23412,54921,380000,6,4,50,"380kV Bliestal Süd, 380kV Bürstadt Ltg.",Amprion,,182.33931686173,,,,,"","SRID=4326;LINESTRING(7.22217128618576 49.362657312554,7.23542962031987 49.3627899986493)"
64073,43489,12418,,,,,,,,3344.13384517123,,,,,"","SRID=4326;LINESTRING(44.4227723939877 48.7620128790645,44.4596777682984 48.7691677304911)"
19164,42188,57004,220000,3,1,50,Парская — Глебово,ФСК ЕЭС,,37154.0798923132,,,,,"","SRID=4326;LINESTRING(41.1204591248333 54.0837536597574,40.876647185265 54.2827946849544)"
62972,45694,11698,110000,6,,,110kV Blachownia - Kędzierzyn,,,6629.13360767701,,,,,"","SRID=4326;LINESTRING(18.2938072135226 50.3590885589305,18.2542238261293 50.3171410479272)"
25318,10553,30652,400000,6;3;9,,50,,Red Eléctrica de España,,2727.04977093033,,,,,"","SRID=4326;LINESTRING(-5.01306248904593 41.5067932508755,-5.00188660612922 41.4841295055851)"
68137,2588,2589,380000;380000;220000;380000;220000,3;6;9,1;4;4,50,380kV Trebur Nord,RWE,4134,2319.42526596063,,,,,"","SRID=4326;LINESTRING(8.38855643052221 49.9823050863709,8.40373436450515 49.9644149916134)"
16137,32574,29717,220000,3,1,50,Detk - Zugló II.,,,65806.3795399215,,,,,"","SRID=4326;LINESTRING(20.0290354735859 47.7453059942498,19.2328492947919 47.6029329601422)"
34922,3756,31521,,,,,,,,685.49220640884,,,,,"","SRID=4326;LINESTRING(12.8054919141941 45.9131951526392,12.8142141132233 45.913611165475)"
53648,38181,67876,,,,,,,,2027.43079688877,,,,,"","SRID=4326;LINESTRING(12.8677568686374 46.085730292133,12.8703918764832 46.1023315819162)"
54101,33893,27992,380000;110000,12,4;2;1,50,,TenneT,3002,386.723759997278,,,,,"","SRID=4326;LINESTRING(9.20874199742514 50.9100977711971,9.20537969314821 50.9073329791782)"
81343,39942,40609,150000,,,50,,,,4941.36663160347,,,,,"","SRID=4326;LINESTRING(10.0331752050849 57.0483434833851,10.0895686033566 57.062844519292)"
52949,27817,27818,,,,,,,,54.463492858003,,,,,"","SRID=4326;LINESTRING(16.3379081869632 49.1143897077751,16.3386716651232 49.1143801822855)"
53015,59977,61791,220000,6,1,50,220kV Utfort West+Uerdingen West,RWE,2339,166.628851086512,,,,,"","SRID=4326;LINESTRING(6.58449050365482 51.4393552658584,6.5835532913189 51.4379647004422)"
61148,44425,44430,,3,,,,,,3987.62465773299,,,,,"","SRID=4326;LINESTRING(12.5154650061424 42.5034536844592,12.4760399454824 42.4943118225798)"
75260,65693,37472,,,,,,,,175.685177192309,,,,,"","SRID=4326;LINESTRING(12.6819288333046 45.9003881161875,12.6833767378795 45.8990853930558)"
3867,2844,28973,380000;220000,9,4;2,,Grafenrheinfeld - Raitersaich;Bergrheinfeld - Raitersaich,TenneT TSO GmbH,433;434;278,30805.9048793786,,,,,"","SRID=4326;LINESTRING(10.4436784663974 49.6551686166646,10.2844972528953 49.8978166663891)"
21664,43010,55548,400000,6,,,,,,438.582427938675,,,,,"","SRID=4326;LINESTRING(-8.78967075762951 39.6505508218391,-8.7933186993984 39.6553981131285)"
72746,16260,51502,400000,3;6,3,50,,Energinet.dk,,31524.3625060174,,,,,"","SRID=4326;LINESTRING(9.37452428948958 56.191523958943,9.57563589044757 56.4359046953137)"
79956,39769,5651,150000;400000,6,,,,,,45608.5074961091,,,,,"","SRID=4326;LINESTRING(22.6879871466374 38.4372764435751,23.1673729452544 38.5256143387361)"
22886,43460,64374,380000;220000,9,4;2,50,380 kV Gilzem Ost; Uchtelfangen West; 220 kV Osburg,Amprion,4553,7750.3710418849,,,,,"","SRID=4326;LINESTRING(6.70228544511704 49.8289944400988,6.79342579283246 49.8192669865322)"
79948,5213,39766,90000,6,,,,RTE,,10702.8446157508,,,,,"","SRID=4326;LINESTRING(-0.474856513121309 46.3062176777528,-0.433325854843849 46.3487044560452)"
15621,6605,29661,220000,3,,,,,,31473.5719742661,,,,,"","SRID=4326;LINESTRING(34.3077045774477 45.450733026413,34.3618194149261 45.6969134657168)"
49302,67322,67321,220000,,,,,,,12.9032853964843,,,,,"","SRID=4326;LINESTRING(10.261769092363 45.5802529111211,10.2617717873088 45.5801242708842)"
39421,66121,66122,220000;500000,3;6,,,,,,28.6197894612621,,,,,"","SRID=4326;LINESTRING(17.9887250267677 59.4934998871643,17.9885576706303 59.4937518813708)"
12176,2777,21420,400000,3,,50,485,ČEPS,485,2834.31460397274,,,,,"","SRID=4326;LINESTRING(16.118891675349 49.1037540067666,16.148916736784 49.0868848104283)"
13227,67694,20517,220000;110000,6;12,,,Anlage 340,,,222.174920740202,,,,,"","SRID=4326;LINESTRING(9.2365991137118 48.9238058728457,9.23640271032498 48.9269661665689)"
28164,47417,30851,330000,3,,,,,,152904.983848051,,,,,"","SRID=4326;LINESTRING(22.2743252376248 56.0200885125486,23.7314522477103 56.6254988684647)"
10696,41466,21174,220000,12;3;6;3;3,4;2;4;2;2;2,50,220kV Ibbenbüren B,RWE,4165,9962.76425434463,,,,,"","SRID=4326;LINESTRING(7.88957673752775 52.2773967844269,7.74598414308874 52.2877355826606)"
41509,66369,32360,,,,,,,,13067.5667836819,,,,,"","SRID=4326;LINESTRING(7.26170389605165 58.0925956718979,7.17961117414933 58.0602479915056)"
506,54736,28511,220000,3,,,Udine N.E. - Redipuglia con derivazione Safau,,22.292,6526.6567622312,,,,,"","SRID=4326;LINESTRING(13.4716557711565 45.8522564610375,13.4014169625395 45.886682715945)"
54733,39638,33977,380000,3,3,,Porto Tolle-Forlì,,21.334,21030.474071536,,,,,"","SRID=4326;LINESTRING(12.0937767667905 44.2732705677411,12.1269473151558 44.4413061135154)"
11977,16998,54145,110000;330000;330000,3,1;2,50,,,ВЛ-330-25,6776.61652272222,,,,,"","SRID=4326;LINESTRING(43.3712578017344 43.648298912507,43.3963179155317 43.655741374962)"
42281,16415,66471,330000,3,,,,,Л-330-22,15711.0055809726,,,,,"","SRID=4326;LINESTRING(44.0706127427371 44.8770677649571,44.1178527228473 44.7715423863895)"
65218,47175,13268,330000,3,,,Тернопіль - Хмельницький,,,96438.7907261877,,,,,"","SRID=4326;LINESTRING(25.6339209854855 49.4900742220593,26.9318165770026 49.4085914241761)"
13160,5868,20717,400000,3;6;3;3,,50,,,,101311.359312245,,,,,"","SRID=4326;LINESTRING(-0.728302805256393 52.2431964982385,-0.867293297546999 53.0771873071939)"
28917,57904,24706,225000,3,,,,RTE,,3483.99846066446,,,,,"","SRID=4326;LINESTRING(6.55512475668001 45.5470262148933,6.55668099807822 45.5163559687027)"
59974,9749,9750,,,,,,,,313.359225544494,,,,,"","SRID=4326;LINESTRING(12.8058004452859 42.0033120813121,12.8026904431262 42.0014603895328)"
5714,47992,22180,220000,3,1,,,,,4659.65639519562,,,,,"","SRID=4326;LINESTRING(37.555791223835 52.4191725446934,37.5204245668832 52.4078521028675)"
21287,23479,23480,330000,1,,50,,,,334.03590690994,,,,,"","SRID=4326;LINESTRING(36.1577036628271 47.9028668163204,36.1621884120516 47.9029298086121)"
80391,28217,39986,220000,6;3,,50,,,,146.618495218042,,,,,"","SRID=4326;LINESTRING(7.95241420609778 47.5957386012504,7.95807590214133 47.5954779760956)"
6074,6489,22210,400000,6,,50,,Red Eléctrica de España,,8185.56855104404,,,,,"","SRID=4326;LINESTRING(-5.41240912168822 36.2479306474325,-5.38161579136945 36.1913671153659)"
25584,14872,58008,400000,3,,,400kV Rogowiec - Joachimów;Rogowiec 3,,405,215.534453643516,,,,,"","SRID=4326;LINESTRING(19.3166446568155 50.7600330902635,19.3222110941417 50.7610610741703)"
18745,7638,56964,225000,3,,,,RTE,,47712.2988209342,,,,,"","SRID=4326;LINESTRING(5.4442298582876 47.09817664096,5.56842665720724 46.6939807583169)"
12886,58501,21658,400000,6,,,,Red Eléctrica de España,,83247.9418485436,,,,,"","SRID=4326;LINESTRING(-2.3085031037128 40.0235627146647,-2.62358641233019 40.7008106749578)"
56700,41420,7612,500000,3,3,,Волжская ГЭС - Волга,,,29897.4197315807,,,,,"","SRID=4326;LINESTRING(44.6508990011097 48.834541261857,44.3666078548038 48.91254988305)"
66730,46547,48174,220000,,,,220kV Stacja Kielce Piaski - Stacja Radkowice (w budowie),,,24676.3862439491,,,,,"","SRID=4326;LINESTRING(20.5221169251779 50.7877496693967,20.6383593740166 50.9046793302895)"
53450,39272,27887,,12,,,,*,,1205.95996935159,,,,,"","SRID=4326;LINESTRING(-3.83567912083192 43.0375019693704,-3.8338530562681 43.0263321636716)"
75224,65751,37453,,,,,,,,35.1596874392555,,,,,"","SRID=4326;LINESTRING(13.1900257496392 45.7757383011777,13.1901964596346 45.7753748819602)"
51838,4656,67646,380000,3;6;6,3,,,Terna,21.328,2674.46685751688,,,,,"","SRID=4326;LINESTRING(11.1670038806186 43.848919138478,11.1328470079104 43.8518054941797)"
59959,33893,9747,110000;380000;110000;380000,6;12;6,2;1;4;2;1;4,50,,TenneT,3002,17020.2179027709,,,,,"","SRID=4326;LINESTRING(9.20874199742514 50.9100977711971,9.25938384939031 51.0603668958049)"
67465,33332,48569,220000,6,1,50,,,,4170.36823214011,,,,,"","SRID=4326;LINESTRING(20.360880505725 44.8011036693874,20.3841228663307 44.8230762680002)"
40531,2773,32229,380000,6;12,2,,,Austrian Power Grid AG,443;444,25619.8585598624,,,,,"","SRID=4326;LINESTRING(16.4200684722551 48.1239040598091,16.691685407101 48.0309091054833)"
78297,29044,4689,220000,6;3;3,2,50,,,,4390.28604115865,,,,,"","SRID=4326;LINESTRING(0.147120207434096 40.1565165699828,0.1515645794474 40.1215818961185)"
11604,26625,54137,220000,3,,,,,,17591.6234261072,,,,,"","SRID=4326;LINESTRING(17.8781481645104 59.6249222925902,17.8661054562745 59.4770362225931)"
79722,21440,39652,380000,6,3,50,Doetichem - Hengelo,TenneT,,58466.168714562,,,,,"","SRID=4326;LINESTRING(6.75945081040076 52.24862829162,6.25232928038956 51.9819104946583)"
69895,49034,15967,330000,3,,,,,,41818.9608136095,,,,,"","SRID=4326;LINESTRING(36.0902554080608 51.4925184788328,36.4543295506741 51.7281096273748)"
7661,30220,54211,110000,3,2,,,EVS AG,Anlage 320,103.880621703395,,,,,"","SRID=4326;LINESTRING(9.1518429768236 49.1461589700587,9.15118605993971 49.1433395015654)"
21511,57397,57398,330000,3,,50,,,,245.845173474365,,,,,"","SRID=4326;LINESTRING(35.5500249039868 47.874329993355,35.549263671615 47.8764932943764)"
17425,6942,29875,225000,3,,,,RTE,,76641.7773417287,,,,,"","SRID=4326;LINESTRING(2.35666314805813 45.3940449612513,2.68694015637802 44.7789116810614)"
21178,22618,23458,220000;132000,6,,,,,22.256;23.604,12289.0573601188,,,,,"","SRID=4326;LINESTRING(10.3027791613767 44.7754129743869,10.3032216714856 44.667612409672)"
29553,9155,24798,225000,3,,,,RTE,,167.184103728556,,,,,"","SRID=4326;LINESTRING(3.87110913968293 49.0757946735814,3.8671823499395 49.0769793653227)"
79639,5524,5525,,,,,,,,535.764184890169,,,,,"","SRID=4326;LINESTRING(12.5618150964119 41.8308042185774,12.5573999000264 41.8263694035284)"
21324,1455,64213,220000,3,,50,,,270,56639.8221366775,,,,,"","SRID=4326;LINESTRING(18.2347477116079 49.5450871151266,18.2544428250546 49.0922915925291)"
55983,54331,41280,220000;70000,,,,,,,4914.2874314692,,,,,"","SRID=4326;LINESTRING(5.42041080663116 50.58591552249,5.47142591938784 50.5950153978804)"
49286,61274,27319,380000,3,,,Cassano-Verderio,,21.304,20.132322688349,,,,,"","SRID=4326;LINESTRING(9.45215193226143 45.6558084903557,9.45227832522191 45.6559806583004)"
54723,21133,33976,225000,6,,,,RTE,,23225.3764958126,,,,,"","SRID=4326;LINESTRING(6.87158564185597 48.3790284109432,6.67742831648773 48.2496147104273)"
68587,21505,36733,150000;380000;150000;150000;150000;150000;150000;150000,3,2,50,,TenneT,,224.589304358515,,,,,"","SRID=4326;LINESTRING(5.66403746985347 51.926886511728,5.67190902472596 51.9293938409459)"
7009,17954,29367,220000,3,1,,Ртищево - Сердобск,,,34186.1871666051,,,,,"","SRID=4326;LINESTRING(44.1554114178502 52.4501283980919,43.8237708686825 52.2532607390249)"
13616,26178,22300,380000;110000,12,4,50,RWE 4562 Ronsdorf - Bomig,RWE,4562,3698.0481171856,,,,,"","SRID=4326;LINESTRING(7.43535964907606 51.0769936791445,7.40115018608927 51.1018273731645)"
20452,64120,30176,220000,3,,,,,,220.458039657265,,,,,"","SRID=4326;LINESTRING(38.4464820086889 48.5405104810117,38.4472867195204 48.5424318951693)"
3499,12130,62873,,,,,,,,1268.9687450498,,,,,"","SRID=4326;LINESTRING(8.9743002486823 47.2201001461394,8.95755970608361 47.2260602967673)"
10139,29052,54658,220000,3;6,1,50,220kV Glinki - Police;220kV Morzyczyn - Police;Police,,,5120.91909196643,,,,,"","SRID=4326;LINESTRING(14.5739413506016 53.5170517635356,14.5268621017659 53.5496523192191)"
41644,55581,1889,320000;155000,,,0,,,,85296.2476133918,,,,,"","SRID=4326;LINESTRING(8.82847935790118 54.1468596760803,7.73938331787679 54.4532832865379)"
44437,60641,26727,,,,,,,,1326.7049686643,,,,,"","SRID=4326;LINESTRING(7.36098381479044 60.8128467099205,7.35166559034827 60.8236061928956)"
40694,32244,32245,,,,,,,,3368.9802534207,,,,,"","SRID=4326;LINESTRING(-1.92073812480033 43.2843597716019,-1.95424663237092 43.2672376048779)"
28396,45417,24613,220000,3,,,,Red Eléctrica de España,,26717.2546316269,,,,,"","SRID=4326;LINESTRING(-1.73784910769791 42.7351858393064,-1.68809252235059 42.4996708063371)"
15748,63015,22657,400000,3,2,,,RTE,,43310.9353346381,,,,,"","SRID=4326;LINESTRING(2.96819096909962 48.2428623704503,3.43948114810399 48.02749768704)"
70984,50877,16460,110000,3;6,,,,,,3765.56404296513,,,,,"","SRID=4326;LINESTRING(39.6683728668874 48.1501914624602,39.6448325498885 48.159910440163)"
80398,63435,39988,380000,3;12,4,,,Amprion,,1740.78231923028,,,,,"","SRID=4326;LINESTRING(10.4102800124381 48.5111658073676,10.3917760727113 48.51846091102)"
35879,3877,65668,,,,,,,,854.85486080609,,,,,"","SRID=4326;LINESTRING(12.5054463302607 45.9255883904052,12.5057563601802 45.9327018785199)"
17299,10041,22887,225000,3,1,50,,RTE,,24683.2001403318,,,,,"","SRID=4326;LINESTRING(0.359039917350931 46.6707700428826,0.0752312100991576 46.7726788624061)"
57031,39484,41881,220000,6,,50,,REE,,9769.84229787286,,,,,"","SRID=4326;LINESTRING(2.04759486116388 41.5551582282287,2.02384235731313 41.4747978928074)"
16976,5143,56735,220000,,2,,,,22.297;,6530.49542167455,,,,,"","SRID=4326;LINESTRING(12.1141925945982 45.4009816685234,12.0289671688016 45.3967174741101)"
43617,65402,66625,330000;150000;330000,6;3;6;3;3,,,,,Л-237,19387.0644952429,,,,,"","SRID=4326;LINESTRING(34.8923550792482 48.4023080622287,35.1161498506981 48.4013410098889)"
57161,41283,41966,,3,1,50,,,,12109.3848238486,,,,,"","SRID=4326;LINESTRING(-0.281765092749164 40.534305816371,-0.195352665675794 40.6108932166648)"
8727,5697,54254,400000,3,,50,,RTE,,144223.260113517,,,,,"","SRID=4326;LINESTRING(1.59798746990288 47.71189197925,1.61954209839147 46.4573953099135)"
65419,47549,47317,,,,,,,,37148.3973012125,,,,,"","SRID=4326;LINESTRING(22.1294221019869 46.0198895665086,22.5255487964144 45.9394390447424)"
17910,38682,29927,,,,50,,,,1955.00185686155,,,,,"","SRID=4326;LINESTRING(-1.6099005398947 47.1870534464496,-1.58648470938453 47.1793213660898)"
27693,24528,24507,220000,,,,,Red Eléctrica de España,,295.138687428009,,,,,"","SRID=4326;LINESTRING(1.98443281069471 41.375289897651,1.98192345678005 41.377177059303)"
67939,34191,36672,,,,,Swansea North-?,,,1101.6632489004,,,,,"","SRID=4326;LINESTRING(-3.94668855264425 51.678144865993,-3.9604666989436 51.6827386041907)"
56224,50793,7313,330000,3;6,,,,,,34431.4494949921,,,,,"","SRID=4326;LINESTRING(30.3304202737131 54.0196172728341,30.5098159095228 53.8569025784349)"
75307,65818,3460,,,,,,,,983.0105382281,,,,,"","SRID=4326;LINESTRING(13.3720080768636 45.8788709677933,13.3846345719184 45.8800439937222)"
65242,13283,13281,,,,,,,,44.0721737823313,,,,,"","SRID=4326;LINESTRING(23.1937469494427 61.6687280435544,23.1929877591522 61.6674969648463)"
17728,33857,56828,380000;110000,6;3,,,,,,569.296830997877,,,,,"","SRID=4326;LINESTRING(7.82705709297628 52.4620928888183,7.82686036192906 52.467143862929)"
3792,33709,28961,,,,,,,,48529.0446172854,,,,,"","SRID=4326;LINESTRING(26.9495152971116 61.4210521047492,27.3444374898379 61.7309255342256)"
11190,46226,55502,380000,3,,,Keban-2 HES - Özlüce HES EİH,,,151691.476047188,,,,,"","SRID=4326;LINESTRING(40.0792049045596 39.136249757094,38.6778440154942 38.8152653399515)"
58108,29325,8547,110000,6,,,,,,1752.75039444411,,,,,"","SRID=4326;LINESTRING(37.8029490814983 55.6694056909124,37.7837062630951 55.6792659358544)"
5562,21331,56074,330000,3,,,,,,51435.0355069397,,,,,"","SRID=4326;LINESTRING(23.9593821840571 52.2064295146705,24.6129286306567 52.3711665518556)"
25005,41055,64597,400000,6,,50,,Red Eléctrica de España,,56.4303877505357,,,,,"","SRID=4326;LINESTRING(-8.35615394622001 43.1673424092361,-8.3539070595191 43.1659092615367)"
69347,6576,2699,500000;400000;0;500000;400000,4;2,,0,HVDC Fenno-Skan,,,32849.9379941085,,,,,"","SRID=4326;LINESTRING(21.3049010833537 61.0768133929382,21.6244405335162 61.1525639160456)"
6489,28807,62112,380000,3,,,Nave-San Fiorano,,21.380,144.78704352461,,,,,"","SRID=4326;LINESTRING(10.2652811159593 45.5801356587139,10.2646328112794 45.5787215866229)"
17609,29442,56821,,,,,,,,6866.48683419069,,,,,"","SRID=4326;LINESTRING(25.5642366823686 65.0393443800801,25.5591646146114 64.9789422824701)"
4084,33636,22004,400000,3,,,,RTE,,1993.15172859958,,,,,"","SRID=4326;LINESTRING(2.85935686313105 48.3622622700672,2.86789875282042 48.3793385152298)"
41944,2704,66435,110000,6,2,50,110 kV Berg Ost; Lindern Ost,RWE,2463,439.565287326013,,,,,"","SRID=4326;LINESTRING(6.45655251893853 50.8713380734833,6.45064485008756 50.8732804057914)"
3728,12604,22003,,,,,,,,1347.84210662832,,,,,"","SRID=4326;LINESTRING(24.4782589859645 62.0044502889621,24.4695944065366 61.9928443992343)"
15003,22525,22526,,,,,,,,1337.31889981352,,,,,"","SRID=4326;LINESTRING(17.0862954586469 60.6276573686284,17.1105901260114 60.6264488890221)"
25035,24064,24056,225000,,,,,RTE,,22951.6715456724,,,,,"","SRID=4326;LINESTRING(3.63023579357244 49.3873228739457,3.85496849601049 49.2454874632812)"
7662,32308,54211,380000,3,4,,,,,77.1481619087525,,,,,"","SRID=4326;LINESTRING(9.14901085822735 49.1406397687914,9.15118605993971 49.1433395015654)"
24253,63774,57807,,3,1,,,RTE,,13641.9798792498,,,,,"","SRID=4326;LINESTRING(4.06076040034594 48.2675213880321,4.14297601177913 48.3300767792224)"
53710,27933,61891,380000,6,4,,Büscherhof West+Kusenhorst,RWE,,335.327949842824,,,,,"","SRID=4326;LINESTRING(6.99159234787866 51.5136120794708,6.99135016207806 51.5166334067088)"
67336,6508,48511,220000;110000,3;6,,,,,,30078.0459462362,,,,,"","SRID=4326;LINESTRING(24.4796356739888 46.4952658947932,24.1829946242264 46.4661794369211)"
25271,20958,64629,220000,6;3;3,1,,,Red Eléctrica de España,,1780.8445166264,,,,,"","SRID=4326;LINESTRING(-5.69634677053464 39.8076323901468,-5.66965079971545 39.8031735871831)"
74311,54330,37247,220000,3,1,50,Püssi — Kiisa 220 kV,Elering,L205,158161.743373409,,,,,"","SRID=4326;LINESTRING(24.7017760726433 59.2437049870906,27.066071653595 59.3689387218931)"
29701,45944,64975,66000,,,50,,,,3391.0154003001,,,,,"","SRID=4326;LINESTRING(-5.78150377813083 43.1976163773911,-5.80938814390513 43.1789853177599)"
9726,56502,54865,225000,3,1,50,,RTE,,26044.5975013086,,,,,"","SRID=4326;LINESTRING(-2.99488829516048 47.7546773170605,-3.31185973788467 47.8250535429319)"
19345,63423,23200,220000;110000,9,2;1,50,220 kV Wengerohr; 110 kV Pünderich,Amprion,,208.125057231672,,,,,"","SRID=4326;LINESTRING(6.90988922531506 49.9736417664838,6.9090464259155 49.9718392918385)"
31171,46479,24969,,,,,,,,7323.20887752539,,,,,"","SRID=4326;LINESTRING(26.7166731200463 45.0760352280372,26.7211780147645 45.1390095701212)"
53439,6619,61843,220000,6,1;2;1,,,,,1209.76996363833,,,,,"","SRID=4326;LINESTRING(37.5919257056798 55.8494557293015,37.5807077465789 55.8406723064422)"
33612,4564,65370,220000;110000;220000;220000;110000;220000,12;6;6;6,2;1;2;1;2,50,,RWE,4166,6949.28119620801,,,,,"","SRID=4326;LINESTRING(8.10495964382999 52.2642614054462,8.01957037027646 52.2525948060627)"
78995,25639,5111,110000,6,1,50,,RWE,1290,5309.78013065402,,,,,"","SRID=4326;LINESTRING(6.84631536282639 50.9876773046536,6.90264234731168 51.0146930237441)"
6738,4602,63305,225000,3,,,,,,1626.80716231067,,,,,"","SRID=4326;LINESTRING(6.21217064488359 49.1523318226913,6.1903652581928 49.1557596911192)"
44561,66735,26742,380000;220000;110000,10,4;3,50;16.7,,EnBW;DB_Energie,,2237.72770754568,,,,,"","SRID=4326;LINESTRING(9.17688073059105 49.0351948794487,9.20311513014848 49.0305952901284)"
52110,33667,61649,380000;110000,9,4;2,,,Amprion,,367.170030300124,,,,,"","SRID=4326;LINESTRING(7.73531556660724 51.5181419828072,7.74029915030895 51.5170029110147)"
73158,32840,51764,220000,3,1,,,,,115254.971707819,,,,,"","SRID=4326;LINESTRING(37.4533518819503 55.1743545874342,37.48695672791 54.1940719760639)"
15797,40658,22663,220000,3,,,220kV Bujaków - Komorowice,,,128.113691654935,,,,,"","SRID=4326;LINESTRING(19.0533052750648 49.862201434637,19.05291306029 49.8648639165421)"
79783,39669,39676,,,,,,,,9002.7421048756,,,,,"","SRID=4326;LINESTRING(11.8166109568132 42.1358805416042,11.8185022101193 42.0857338826734)"
54694,56952,28075,225000,3,1,,Ligne à 225kV Anould - Logelbach,RTE,,14991.0495163435,,,,,"","SRID=4326;LINESTRING(7.11687948223952 48.1243504029035,7.30078896524299 48.0758621153046)"
75594,37741,37739,,,,,,,,1531.07580665822,,,,,"","SRID=4326;LINESTRING(12.7476884316268 45.8420754079105,12.728597377077 45.8425588797126)"
26092,46388,64681,225000,3,,,,RTE,,36.8097190959459,,,,,"","SRID=4326;LINESTRING(1.77475148008771 48.2360694373136,1.77315750003347 48.2352795629292)"
52332,38964,67709,220000,6;3;3;6,1,,,,,12681.2175369797,,,,,"","SRID=4326;LINESTRING(37.6004665288429 55.8757100053807,37.6595552146859 55.9021581704951)"
63063,64615,11756,225000,6,,,,RTE,,5009.21014268363,,,,,"","SRID=4326;LINESTRING(2.68116839084602 48.1924766177909,2.68791961201712 48.2350889835882)"
48530,8550,61156,380000,,,,,,,29.3881210525679,,,,,"","SRID=4326;LINESTRING(10.694485713783 43.0518602354964,10.6951305788037 43.0536520841642)"
32745,43990,65276,132000,3,1,50,,,,7470.70100327311,,,,,"","SRID=4326;LINESTRING(7.15265185740433 46.9495003108262,7.15666191358592 46.8812720164617)"
61553,16383,10676,330000,3,2,,,,,104335.063062303,,,,,"","SRID=4326;LINESTRING(35.9394074268756 48.5147072310231,37.1899395534201 48.3987079341477)"
62920,36672,11663,,,,,Swansea North-?,,,4108.36755150802,,,,,"","SRID=4326;LINESTRING(-3.9604666989436 51.6827386041907,-3.99243932819339 51.6539803592425)"
