v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
36733,5.67190902472596,51.9293938409459,substation,150000;50000,,150 kV Onderstation Dodewaard,TenneT,,SRID=4326;POINT(5.67190902472596 51.9293938409459)
52187,12.656748289228,48.0169590777505,substation,,,,,,SRID=4326;POINT(12.656748289228 48.0169590777505)
30321,-1.84805327920554,43.3026619064692,joint,220000,,,,,SRID=4326;POINT(-1.84805327920554 43.3026619064692)
27894,7.41294892852549,52.4701048131528,joint,380000;380000;110000;380000;110000,50,"110kV Rühle Ost,110kV Hanekenfähr-Holthausen",Amprion,4310,SRID=4326;POINT(7.41294892852549 52.4701048131528)
10570,-3.37498217058262,39.0208664012529,substation,220000,50,Subestación de Manzanares,,,SRID=4326;POINT(-3.37498217058262 39.0208664012529)
63717,17.0662915044056,40.5599850765334,joint,220000;220000;150000;220000;150000,,,,22.252;23.903,SRID=4326;POINT(17.0662915044056 40.5599850765334)
66508,10.2005110866768,47.9585187183258,joint,220000;110000,,,LEW,,SRID=4326;POINT(10.2005110866768 47.9585187183258)
42079,3.81693077295523,47.4061192545918,substation,,,,,,SRID=4326;POINT(3.81693077295523 47.4061192545918)
55757,16.5267021327717,59.8484357583082,joint,220000,50,,,,SRID=4326;POINT(16.5267021327717 59.8484357583082)
55719,-7.76504544234634,42.7032988244299,joint,220000,50,,Red Eléctrica Española,,SRID=4326;POINT(-7.76504544234634 42.7032988244299)
55119,6.86625803534745,51.3743071826442,merge,220000;110000;110000,,Station Selbeck,RWE,,SRID=4326;POINT(6.86625803534745 51.3743071826442)
20483,-3.30886772094698,55.9023361779084,merge,275000;132000,,,,,SRID=4326;POINT(-3.30886772094698 55.9023361779084)
63579,9.4396818788134,55.5189950881557,joint,150000;400000;400000;150000,50,,Energinet.dk,,SRID=4326;POINT(9.4396818788134 55.5189950881557)
40715,33.8634444589068,44.7556697115305,plant,,,,,,SRID=4326;POINT(33.8634444589068 44.7556697115305)
44137,29.9903714812586,60.0180204000027,station,,,"Подстанция ""Лисий нос""","ОАО ""ФСК ЕЭС""",ПС-611,SRID=4326;POINT(29.9903714812586 60.0180204000027)
34158,8.86533349162276,47.3240239650366,joint,,,,,,SRID=4326;POINT(8.86533349162276 47.3240239650366)
51002,-4.35239396054203,55.916889114513,substation,,,,,,SRID=4326;POINT(-4.35239396054203 55.916889114513)
46537,8.09307321783868,47.0584092190492,station,,,CKW Horüti,,,SRID=4326;POINT(8.09307321783868 47.0584092190492)
12547,23.8367952877643,44.3662913335362,station,,,,,,SRID=4326;POINT(23.8367952877643 44.3662913335362)
60407,25.396932377729,43.6749989931884,joint,,,,,,SRID=4326;POINT(25.396932377729 43.6749989931884)
34359,6.99532296142208,50.0106438937162,substation,,,,RWE,Bausendorf Moselstraße 23,SRID=4326;POINT(6.99532296142208 50.0106438937162)
8433,4.85685374506217,43.8642908715486,substation,225000;63000,,Poste électrique de Chateaurenard,RTE,,SRID=4326;POINT(4.85685374506217 43.8642908715486)
59908,7.41658270368128,51.4607824146291,joint,380000;220000;380000,50,,RWE,4317,SRID=4326;POINT(7.41658270368128 51.4607824146291)
43577,8.51211174061665,49.2939665873009,substation,220000;110000,50,Umspannwerk Altlußheim,EnBW,,SRID=4326;POINT(8.51211174061665 49.2939665873009)
570,32.750324979211,52.755561294447,sub_station,,,,,,SRID=4326;POINT(32.750324979211 52.755561294447)
7265,34.1832318470927,63.9178826808707,substation,,,ОРУ 220/110 кВ Ондской ГЭС,,,SRID=4326;POINT(34.1832318470927 63.9178826808707)
16322,6.60138916101745,59.5599965752395,substation,,,,,,SRID=4326;POINT(6.60138916101745 59.5599965752395)
20785,1.67679103204744,42.7768031673832,merge,225000,,Poste électrique de Aston,RTE,,SRID=4326;POINT(1.67679103204744 42.7768031673832)
59043,40.2998197173848,52.3446486895995,joint,500000,50,"Балашовская - Липецкая Западная, отпайка на Нововоронежскую АЭС;Балашовская - Липецкая Западная;Балашовская - Липецкая Западная","ОАО ""ФСК ЕЭС""",,SRID=4326;POINT(40.2998197173848 52.3446486895995)
57566,7.89862488351527,49.8603024871273,joint,220000;110000;110000,50,220 kV Windesheim,RWE,2327,SRID=4326;POINT(7.89862488351527 49.8603024871273)
12890,7.93694055241665,47.6491134719083,substation,380000,,Kabelanfang PSP Wehr,,,SRID=4326;POINT(7.93694055241665 47.6491134719083)
16557,4.80387537930201,45.568547456319,station,,,,,,SRID=4326;POINT(4.80387537930201 45.568547456319)
30588,6.5882601939131,45.2072962601523,joint,225000;63000,,,RTE,,SRID=4326;POINT(6.5882601939131 45.2072962601523)
44513,44.3519886463905,48.362900164647,substation,500000,,Южная,ФСК ЕЭС,,SRID=4326;POINT(44.3519886463905 48.362900164647)
56451,43.9359335471873,55.4860610812368,joint,220000,,Арзамасская - Бобыльская;Бобыльская - Кудьма;Бобыльская - Кудьма;Арзамасская - Бобыльская,,,SRID=4326;POINT(43.9359335471873 55.4860610812368)
56626,19.16876096714,47.6924827896746,joint,400000,50,,,,SRID=4326;POINT(19.16876096714 47.6924827896746)
7582,43.5886932481549,56.2852459074303,substation,,,,,,SRID=4326;POINT(43.5886932481549 56.2852459074303)
3055,38.12645999338,55.6027294170514,substation,220000;110000;35000;10000,50,"ПС № 175 220/110/35/10 кВ ""ЦАГИ""","ОАО ""МОЭСК""",175,SRID=4326;POINT(38.12645999338 55.6027294170514)
55063,38.5659161032864,48.654210590293,merge,220000;400000;330000;220000;110000;35000,50;50;0,Harmonic Filters of lovskaya Static Inverter Plant;Михайлівка-330,,,SRID=4326;POINT(38.5659161032864 48.654210590293)
42963,3.47827309701812,48.4991466892009,substation,,,,RTE,,SRID=4326;POINT(3.47827309701812 48.4991466892009)
54534,-3.83239969045297,51.6168757978748,merge,275000,,,,,SRID=4326;POINT(-3.83239969045297 51.6168757978748)
23974,3.14304482985599,50.5955279043703,joint,225000,,,RTE,,SRID=4326;POINT(3.14304482985599 50.5955279043703)
54333,6.6248609455072,51.2599241637538,merge,220000;110000;380000,50,Station Osterath,RWE,,SRID=4326;POINT(6.6248609455072 51.2599241637538)
43461,6.53984192753225,49.6416382682932,station,110000,50,Station Tobiashaus,Westnetz,,SRID=4326;POINT(6.53984192753225 49.6416382682932)
23205,12.1111775700061,45.5537281166557,joint,220000,,Camin - Scorzè,,22.229,SRID=4326;POINT(12.1111775700061 45.5537281166557)
39324,14.1297245743586,42.4034083317524,substation,380000,,Villanova,,,SRID=4326;POINT(14.1297245743586 42.4034083317524)
65346,17.6635527703906,49.9485291878364,joint,,,,,,SRID=4326;POINT(17.6635527703906 49.9485291878364)
55030,7.79253396742881,49.8104357843708,merge,220000;110000,50,Niederhausen,,,SRID=4326;POINT(7.79253396742881 49.8104357843708)
14728,22.1231716017339,44.0545987974637,sub_station,,,,,,SRID=4326;POINT(22.1231716017339 44.0545987974637)
40826,2.60236202520577,48.8814285275704,substation,,,Poste Électrique de Galères,,,SRID=4326;POINT(2.60236202520577 48.8814285275704)
51932,-1.16057349058415,40.3760656905425,substation,,,,,,SRID=4326;POINT(-1.16057349058415 40.3760656905425)
41590,1.82884486174173,48.8043583440328,substation,400000,,Yvelines-Ouest,,,SRID=4326;POINT(1.82884486174173 48.8043583440328)
44560,-3.52142787484978,40.4509997174286,substation,,,380 kV Cable-Terminal,,,SRID=4326;POINT(-3.52142787484978 40.4509997174286)
33467,-2.53832655886595,42.9259197074695,joint,,,,,,SRID=4326;POINT(-2.53832655886595 42.9259197074695)
14374,26.8064652258075,44.4826982830846,station,,,,,,SRID=4326;POINT(26.8064652258075 44.4826982830846)
60636,42.9826086690034,44.0751610773408,joint,,,,,,SRID=4326;POINT(42.9826086690034 44.0751610773408)
13197,27.8019450681753,45.6425874412342,station,,,,,,SRID=4326;POINT(27.8019450681753 45.6425874412342)
54695,1.85578151680294,48.1068997625176,merge,20000;400;400000,50,Poste électrique de Dambron,ERDF,,SRID=4326;POINT(1.85578151680294 48.1068997625176)
56217,37.9894516213106,55.9640532983188,joint,220000,,,,,SRID=4326;POINT(37.9894516213106 55.9640532983188)
19954,26.5584684086073,65.8204789921968,substation,400000,,,,,SRID=4326;POINT(26.5584684086073 65.8204789921968)
46880,25.323359985086,50.7027138468738,substation,,,Луцьк Південна 220/100,,,SRID=4326;POINT(25.323359985086 50.7027138468738)
37495,13.4875318591378,45.8391341025944,substation,,,,,,SRID=4326;POINT(13.4875318591378 45.8391341025944)
48418,6.82317773551423,49.7433541875399,station,,,Herl,,,SRID=4326;POINT(6.82317773551423 49.7433541875399)
32334,10.2905587497461,63.3076296032452,joint,,,,,,SRID=4326;POINT(10.2905587497461 63.3076296032452)
4718,6.83757008387243,58.0989677395287,sub_station,,,Havik trafostasjon,AE Nett,,SRID=4326;POINT(6.83757008387243 58.0989677395287)
24102,-4.53333990664008,36.7476127165958,joint,220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-4.53333990664008 36.7476127165958)
55399,37.6873065914106,47.9294750003441,merge,220000;110000;10000,50,ПС ХБК-220/110/10кВ;ХБК-220,,,SRID=4326;POINT(37.6873065914106 47.9294750003441)
24180,19.0639557805831,50.2723566912143,joint,220000,,220kV Łagisza - Byczyna / Halemba;220kV Kopanina - Katowice;220kV Łagisza - Byczyna / Halemba; Kopanina - Katowice,,,SRID=4326;POINT(19.0639557805831 50.2723566912143)
59923,6.6471259859977,51.553729362063,joint,110000;220000;110000;220000,,Götterswick Süd + Wesel Ost,,,SRID=4326;POINT(6.6471259859977 51.553729362063)
64120,38.4464820086889,48.5405104810117,joint,220000,,,,,SRID=4326;POINT(38.4464820086889 48.5405104810117)
26041,6.75730723020386,51.568737768986,joint,220000;110000;110000,,110kV Hamborn West+Lohberg Ltg,RWE,4182,SRID=4326;POINT(6.75730723020386 51.568737768986)
31894,21.0481836855615,50.4321281006585,joint,110000;220000,,110kV Szczucin - Cegielnia Oleśnica;220kV Klikowa - Niziny,,,SRID=4326;POINT(21.0481836855615 50.4321281006585)
31862,4.22629232892995,51.4306179061313,joint,380000,50,,TenneT,,SRID=4326;POINT(4.22629232892995 51.4306179061313)
60453,1.71003216636617,47.709951102324,joint,225000,50,,RTE,,SRID=4326;POINT(1.71003216636617 47.709951102324)
36365,6.6292412473431,51.2370301654116,substation,,,,,,SRID=4326;POINT(6.6292412473431 51.2370301654116)
33724,4.46195025202193,45.4306460077173,joint,63000;225000,,,RTE,,SRID=4326;POINT(4.46195025202193 45.4306460077173)
24090,21.3491878471978,50.4442628057688,joint,400000;220000;400000,,400 kV Połaniec - Tarnów ; 220 kV Połaniec - Klikowa;220 kV Połaniec - Klikowa;400 kV Połaniec - Tarnów,,,SRID=4326;POINT(21.3491878471978 50.4442628057688)
6745,-0.756138945711401,53.5980665914734,substation,400000,,Keadby 400kV Substation,,,SRID=4326;POINT(-0.756138945711401 53.5980665914734)
19313,9.50790501809492,45.0518363985902,substation,220000,,Edison Sarmato G1,Edison,,SRID=4326;POINT(9.50790501809492 45.0518363985902)
63558,37.4359346265695,55.6281956734943,joint,220000,,,"ОАО ""МОЭСК""",,SRID=4326;POINT(37.4359346265695 55.6281956734943)
57537,11.7276621613767,45.6673597730245,joint,220000,,Vellai-Cittadella;Castegnero - Cittadella,,22.267,SRID=4326;POINT(11.7276621613767 45.6673597730245)
60267,8.64028485169929,51.8949248929594,joint,220000;110000,,,Tennet,2812,SRID=4326;POINT(8.64028485169929 51.8949248929594)
67972,2.7628638777297,48.5706815106295,joint,225000,,,RTE,,SRID=4326;POINT(2.7628638777297 48.5706815106295)
33101,9.68455948116089,47.2036542856565,joint,220000;110000;220000,,Werben - Walgauwerk violett;Bürs - Meiningen grün;Brederis - Bürs VKW blau;Nenzing - Frastanz rot;Bürs - Meiningen grün;Bürs - Walgauwerk orange;Brederis - Bürs VKW blau;Frastanz - Nenzing rot;Bürs - Walgauwerk orange;Walgauwerk - Meiningen,,406A;406B,SRID=4326;POINT(9.68455948116089 47.2036542856565)
50978,37.8716168962849,55.7223789500874,plant,,,"ГТЭС ""Городецкая""","ООО ""РОСМИКС""",,SRID=4326;POINT(37.8716168962849 55.7223789500874)
37507,13.3609042711312,45.8962388443175,substation,,,,,,SRID=4326;POINT(13.3609042711312 45.8962388443175)
21001,-1.40396619571746,54.805326950119,merge,400000;275000,,Hawthorn Pit Substation,National Grid,,SRID=4326;POINT(-1.40396619571746 54.805326950119)
33804,37.5800385016923,55.8394201119204,joint,220000,,,,,SRID=4326;POINT(37.5800385016923 55.8394201119204)
59168,8.01679816930967,46.3283131055843,joint,220000,,,,,SRID=4326;POINT(8.01679816930967 46.3283131055843)
27387,0.313329855818094,49.5108247115754,joint,225000,,,,,SRID=4326;POINT(0.313329855818094 49.5108247115754)
26174,33.6404744875664,49.2266802870812,joint,330000,,,,,SRID=4326;POINT(33.6404744875664 49.2266802870812)
62288,2.10285070774097,41.3779236580766,joint,220000;132000,50,,,,SRID=4326;POINT(2.10285070774097 41.3779236580766)
11337,40.9988156941504,57.765443630477,substation,220000;110000;35000;6000,,"ПС 220/110/35/6кВ ""Кострома-2""",,,SRID=4326;POINT(40.9988156941504 57.765443630477)
16930,38.0066687671741,47.8018568300469,plant,,,Старобешевская ТЭС,,,SRID=4326;POINT(38.0066687671741 47.8018568300469)
40432,11.9294069521427,45.3904791285868,substation,380000,,RFX 400 kV substation,Consorzio RFX,,SRID=4326;POINT(11.9294069521427 45.3904791285868)
26131,2.65135052178872,48.5618143162486,joint,225000,,,RTE,,SRID=4326;POINT(2.65135052178872 48.5618143162486)
27692,7.64322486508725,51.8879707983047,joint,220000;110000;110000;220000,,,RWE,2617,SRID=4326;POINT(7.64322486508725 51.8879707983047)
54875,38.4695139355913,55.7447126156776,merge,220000,,Электроподстанция 220 кВ «шибановло»;Шибаново,,,SRID=4326;POINT(38.4695139355913 55.7447126156776)
63405,0.725542125861757,52.0003930876612,joint,400000,,National Grid Braintree-Twinstead Tee;National Grid Bramford-Stocking Pelham;National Grid Bramford-Stocking Pelham,,,SRID=4326;POINT(0.725542125861757 52.0003930876612)
64259,-6.34415711900358,38.8950910016845,joint,220000,,,Red Eléctrica de España,,SRID=4326;POINT(-6.34415711900358 38.8950910016845)
60994,40.2039785495536,47.3990512882442,joint,220000,,,РПМЭС,Новочеркасская ГРЭС - Койсуг 1ц.,SRID=4326;POINT(40.2039785495536 47.3990512882442)
32414,9.33561618539846,62.5946998780345,joint,,,,,,SRID=4326;POINT(9.33561618539846 62.5946998780345)
27414,11.5134632836233,51.5802763726576,joint,380000,50,535;536;535;536,50Hertz,535;536,SRID=4326;POINT(11.5134632836233 51.5802763726576)
63747,3.64430592620455,47.8185118032247,joint,225000,,,RTE,,SRID=4326;POINT(3.64430592620455 47.8185118032247)
65344,27.9013463668096,45.261325892849,joint,,,,,,SRID=4326;POINT(27.9013463668096 45.261325892849)
18370,12.663410531265,48.1754784044472,substation,,,,,,SRID=4326;POINT(12.663410531265 48.1754784044472)
62247,-3.85212541796779,40.514482379756,joint,220000,50,,Red Eléctrica de España,,SRID=4326;POINT(-3.85212541796779 40.514482379756)
33689,-3.71712165633624,43.3805257175428,joint,,,,,,SRID=4326;POINT(-3.71712165633624 43.3805257175428)
66585,27.5625458590887,53.0603404004575,joint,330000;110000,,ВЛ-330 кВ ТЭЦ 4 - Слуцк,,,SRID=4326;POINT(27.5625458590887 53.0603404004575)
21604,12.2950564584252,48.6054224844331,merge,380000;110000,,Kernkraftwerk Isar;Isar,E.ON,KKI,SRID=4326;POINT(12.2950564584252 48.6054224844331)
39686,3.32004093329539,49.3559607249254,substation,,,Poste électrique de Soissons-Notre-Dame,,,SRID=4326;POINT(3.32004093329539 49.3559607249254)
39730,12.872865355375,41.8233236504986,substation,,,,,,SRID=4326;POINT(12.872865355375 41.8233236504986)
62717,9.23106127438058,48.8588912547973,joint,220000;110000,50;16.7;50,"Anlage 373 ; NWH-SEE 220 kV, NWH-MUL 220 kV, Bahnstrom Neckarwestheim - Stuttgart-Zazenhausen",EnBW;DB_Energie,,SRID=4326;POINT(9.23106127438058 48.8588912547973)
6465,13.9687577838935,45.6912801294237,substation,400000;220000;110000,,RTP Divača,,,SRID=4326;POINT(13.9687577838935 45.6912801294237)
61329,8.10065230782109,50.8709675723922,joint,220000;110000;110000;220000,,,RWE,2458,SRID=4326;POINT(8.10065230782109 50.8709675723922)
61791,6.5835532913189,51.4379647004422,joint,220000,50,220kV Utfort West+Uerdingen West;220kV Utfort West;220kV Ürdingen West,RWE,2339,SRID=4326;POINT(6.5835532913189 51.4379647004422)
53845,2.49786318597064,45.4129871362406,substation,225000,,,EDF,,SRID=4326;POINT(2.49786318597064 45.4129871362406)
63519,27.2064466736045,47.8301272057755,joint,,,,,,SRID=4326;POINT(27.2064466736045 47.8301272057755)
26290,8.7311308475616,47.3897227162217,joint,220000,50,,,,SRID=4326;POINT(8.7311308475616 47.3897227162217)
24893,-0.10732792536922,42.9936038607488,joint,225000,,,,,SRID=4326;POINT(-0.10732792536922 42.9936038607488)
23257,4.85179168671364,43.9867408594101,joint,63000;225000;63000;225000;63000,,,RTE,,SRID=4326;POINT(4.85179168671364 43.9867408594101)
5466,31.3947089599692,49.771071553808,substation,,,,,,SRID=4326;POINT(31.3947089599692 49.771071553808)
36888,25.9674157077192,44.4058305930236,station,,,,,,SRID=4326;POINT(25.9674157077192 44.4058305930236)
6989,43.346565319476,54.864110535883,station,,,,,,SRID=4326;POINT(43.346565319476 54.864110535883)
9048,17.9317418985168,40.5654953499617,substation,,,,,,SRID=4326;POINT(17.9317418985168 40.5654953499617)
62706,26.2165129547626,50.6449194518648,joint,,,,,,SRID=4326;POINT(26.2165129547626 50.6449194518648)
21946,35.1381215924735,47.8477320180744,joint,150000;330000,,,,Л-229,SRID=4326;POINT(35.1381215924735 47.8477320180744)
54986,6.35932508305371,50.9062630085732,merge,110000,50,Station Jülich Kinofilm,RWE,,SRID=4326;POINT(6.35932508305371 50.9062630085732)
26068,5.46636941710453,50.5910981678086,joint,70000;220000,,,,,SRID=4326;POINT(5.46636941710453 50.5910981678086)
4550,7.5891057813098,47.8069306115497,substation,,50,,,,SRID=4326;POINT(7.5891057813098 47.8069306115497)
5882,12.2571109091207,49.7769774443462,sub_station,,,,,,SRID=4326;POINT(12.2571109091207 49.7769774443462)
62495,8.832525069384,47.1638802015677,joint,,,,,,SRID=4326;POINT(8.832525069384 47.1638802015677)
34698,32.7759499616797,52.7709306788582,sub_station,,,,,,SRID=4326;POINT(32.7759499616797 52.7709306788582)
27170,37.6836035639994,59.1932177120125,joint,220000,,,,,SRID=4326;POINT(37.6836035639994 59.1932177120125)
42960,-0.480086583878507,51.3527387588732,substation,400000;275000,,West Weybridge Substation,,,SRID=4326;POINT(-0.480086583878507 51.3527387588732)
3379,13.1708185338702,45.7743161870266,substation,,,,,,SRID=4326;POINT(13.1708185338702 45.7743161870266)
56001,25.1852616792911,42.1195645708219,joint,220000,,,,,SRID=4326;POINT(25.1852616792911 42.1195645708219)
21822,38.0792733734736,55.6689349930224,joint,220000,,,,,SRID=4326;POINT(38.0792733734736 55.6689349930224)
27233,10.694181329043,43.0542761977385,joint,380000,,,,,SRID=4326;POINT(10.694181329043 43.0542761977385)
54326,13.524281064643,52.5351981360662,merge,380000;220000;110000,50,Umspannwerk Marzahn,50Hertz,MZA9,SRID=4326;POINT(13.524281064643 52.5351981360662)
67736,6.75133540985809,51.5181267782282,joint,110000;220000;110000,,110kV Aldenrade Nord+ANK,RWE,2377,SRID=4326;POINT(6.75133540985809 51.5181267782282)
49158,11.7769926164567,64.4780982645752,substation,300000,,,,,SRID=4326;POINT(11.7769926164567 64.4780982645752)
2562,9.38974515063535,52.0263130791669,substation,380000;110000,50,UW Grohnde 380 kV / 110 kV,TenneT,,SRID=4326;POINT(9.38974515063535 52.0263130791669)
52366,24.1359560412346,49.4654299686355,substation,,,,,,SRID=4326;POINT(24.1359560412346 49.4654299686355)
39695,12.6466586633554,41.9162582700226,station,,,,,,SRID=4326;POINT(12.6466586633554 41.9162582700226)
48242,27.5299049833146,53.9955806177868,substation,330000,50,,,,SRID=4326;POINT(27.5299049833146 53.9955806177868)
43059,0.17516845019741,41.9333515120614,substation,220000,50,Subestación de Monzón,Red Eléctrica de España,,SRID=4326;POINT(0.17516845019741 41.9333515120614)
44620,-0.72263229102186,38.7189908242984,substation,400000,50,,Red Eléctrica de España,,SRID=4326;POINT(-0.72263229102186 38.7189908242984)
61507,9.1379034592338,49.1485146685018,joint,220000;110000;220000;110000,,"1x 220 kV, 1x 110 kV",RWE,2332,SRID=4326;POINT(9.1379034592338 49.1485146685018)
46865,6.56996886652368,48.9639296173803,substation,,,,,,SRID=4326;POINT(6.56996886652368 48.9639296173803)
28754,18.0571754900771,59.4772428973138,joint,,,,,,SRID=4326;POINT(18.0571754900771 59.4772428973138)
21125,2.58280086398323,44.6953442957569,merge,,,Usine Hydroélectrique de Couesque;Poste électrique de Couesque;Poste électrique de Couesque,,,SRID=4326;POINT(2.58280086398323 44.6953442957569)
7977,37.0720153500221,39.5850325372638,substation,380000,,DEÇEKO TM,,,SRID=4326;POINT(37.0720153500221 39.5850325372638)
20160,14.5214435248182,45.2865462291202,merge,,,TS TE Rijeka;Termoelektrana Rijeka,,,SRID=4326;POINT(14.5214435248182 45.2865462291202)
31202,38.0614236537275,56.3455822721015,joint,220000,,,,,SRID=4326;POINT(38.0614236537275 56.3455822721015)
57516,9.64071468843664,50.4616547988634,joint,380000;110000;110000,,,,,SRID=4326;POINT(9.64071468843664 50.4616547988634)
38366,13.1437166499739,46.2360090737305,substation,,,,,,SRID=4326;POINT(13.1437166499739 46.2360090737305)
61656,7.4153696187216,52.0379014168475,joint,380000;220000;380000;220000;110000;110000,50,110kV Metelen-Münster+?,RWE,4307,SRID=4326;POINT(7.4153696187216 52.0379014168475)
54406,4.94492930739948,51.1366118964715,merge,150000,,,,,SRID=4326;POINT(4.94492930739948 51.1366118964715)
30405,23.0883499527767,60.3411141789571,joint,400000,,,,,SRID=4326;POINT(23.0883499527767 60.3411141789571)
32855,39.8085468090173,52.473399898859,joint,220000,,,,,SRID=4326;POINT(39.8085468090173 52.473399898859)
2666,30.5710683125556,59.9124086667329,substation,330000,,"Подстанция ""Восточная""","ОАО ""ФСК ЕЭС""",,SRID=4326;POINT(30.5710683125556 59.9124086667329)
15431,33.2542935743385,49.0748406023092,substation,,,ОРУ 330/154 кВ,,,SRID=4326;POINT(33.2542935743385 49.0748406023092)
64661,-0.470370010021317,38.4773561936817,joint,220000,,,,,SRID=4326;POINT(-0.470370010021317 38.4773561936817)
44553,-7.24102131216324,37.5491892310203,substation,220000,50,,,,SRID=4326;POINT(-7.24102131216324 37.5491892310203)
9144,0.815987165290114,49.0330887533503,station,225000,,Poste électrique de Barquet,,,SRID=4326;POINT(0.815987165290114 49.0330887533503)
5023,7.39128141372681,51.4876518879535,station,110000,50,Station Technopark,DEW21,,SRID=4326;POINT(7.39128141372681 51.4876518879535)
64281,-3.97397434041021,38.0056112172199,joint,220000,,,Red Eléctrica de España,,SRID=4326;POINT(-3.97397434041021 38.0056112172199)
46237,23.4395637163163,51.158263294224,substation,220000;110000,,"Stacja elektroenergetyczna ""Chełm"" 220/110 kV",PSE Operator,CHS,SRID=4326;POINT(23.4395637163163 51.158263294224)
30969,14.6307226919009,37.7962732725154,joint,,,,,,SRID=4326;POINT(14.6307226919009 37.7962732725154)
41966,-0.195352665675794,40.6108932166648,substation,,,,Red Eléctrica de España,,SRID=4326;POINT(-0.195352665675794 40.6108932166648)
37208,17.0314123343933,48.3054024462769,substation,400000;110000,,Stupava,,,SRID=4326;POINT(17.0314123343933 48.3054024462769)
57505,16.5276278833928,51.9049694100669,joint,220000,50,"220kV Plewiska - Leszno;220kV Polkowice - Leszno;220kV Plewiska - Leszno, 220kV Polkowice - Leszno",,,SRID=4326;POINT(16.5276278833928 51.9049694100669)
25644,6.96442693436077,51.0656833992446,joint,220000;0,50,220 kV Stommeln Nord,RWE,2429,SRID=4326;POINT(6.96442693436077 51.0656833992446)
40555,21.5351717228998,61.5816448613357,sub_station,,,,,,SRID=4326;POINT(21.5351717228998 61.5816448613357)
64524,-7.96092502476259,37.3810100662291,joint,150000,50,Linha 150kv Ourique-Estoi,,,SRID=4326;POINT(-7.96092502476259 37.3810100662291)
63774,4.06076040034594,48.2675213880321,joint,,,,,,SRID=4326;POINT(4.06076040034594 48.2675213880321)
29701,15.1100297711893,50.6502789787655,joint,400000,50,452;451,ČEPS,452,SRID=4326;POINT(15.1100297711893 50.6502789787655)
42972,-8.64396991838144,42.5851460990146,substation,220000;66000,50,,Red Eléctrica de España;Unión Fenosa Distribución,,SRID=4326;POINT(-8.64396991838144 42.5851460990146)
19598,8.41076624460327,39.2079324591438,substation,220000,,Samim,,,SRID=4326;POINT(8.41076624460327 39.2079324591438)
11751,13.7836427427624,37.967031158777,substation,,50,,,,SRID=4326;POINT(13.7836427427624 37.967031158777)
26965,32.4162223010999,55.6064923644105,joint,220000,,,,,SRID=4326;POINT(32.4162223010999 55.6064923644105)
10577,38.1239471778693,44.885196649725,substation,,,,,,SRID=4326;POINT(38.1239471778693 44.885196649725)
3741,12.7017675717729,45.8760563446887,substation,,,,,,SRID=4326;POINT(12.7017675717729 45.8760563446887)
59264,7.41451415307654,47.765565392491,joint,,,,,,SRID=4326;POINT(7.41451415307654 47.765565392491)
21344,14.8413695155495,56.1527954638885,merge,400000,,,,,SRID=4326;POINT(14.8413695155495 56.1527954638885)
66398,9.74025251349351,63.1412388015762,joint,,,,,,SRID=4326;POINT(9.74025251349351 63.1412388015762)
40164,12.7729571055897,43.2338606899401,substation,,,,ENEL,,SRID=4326;POINT(12.7729571055897 43.2338606899401)
22967,22.5705721621197,63.4447670074503,joint,220000;110000;220000;110000,,,,,SRID=4326;POINT(22.5705721621197 63.4447670074503)
5291,19.3446007810946,50.3386737217534,substation,,,"Stacja elektroenergetyczna ""Koksochemia"" 220kV",,KHK,SRID=4326;POINT(19.3446007810946 50.3386737217534)
9156,5.90857078032748,44.8163148029928,substation,225000,,Poste électrique du Sautet,RTE,,SRID=4326;POINT(5.90857078032748 44.8163148029928)
62366,9.14069884711019,40.1274214506948,joint,,,,,,SRID=4326;POINT(9.14069884711019 40.1274214506948)
22416,-0.873627603818292,53.0792936004865,joint,400000,50,,,,SRID=4326;POINT(-0.873627603818292 53.0792936004865)
59114,25.0469093968266,46.5714298064315,joint,,,,,,SRID=4326;POINT(25.0469093968266 46.5714298064315)
64202,35.3220801854188,47.8237966680232,joint,330000,50,,,Л-201;Л-202,SRID=4326;POINT(35.3220801854188 47.8237966680232)
62063,5.79556307168253,46.0626565638476,joint,400000,50,,RTE,,SRID=4326;POINT(5.79556307168253 46.0626565638476)
19138,11.5952966557565,44.8655139117949,substation,380000,,SEF Ferrara,SEF Ferrara,,SRID=4326;POINT(11.5952966557565 44.8655139117949)
65666,12.5558519001459,45.9180957668662,joint,,,,,,SRID=4326;POINT(12.5558519001459 45.9180957668662)
54268,7.12551019081737,46.7675516650406,merge,,,,,,SRID=4326;POINT(7.12551019081737 46.7675516650406)
27329,2.25880273264054,49.147460582213,joint,225000;63000,,,,,SRID=4326;POINT(2.25880273264054 49.147460582213)
3075,14.8963773251558,53.3546209327705,substation,400000;220000;110000,,"Stacja elektroenergetyczna ""Morzyczyn"" 400/220/110 kV",PSE Operator,MON,SRID=4326;POINT(14.8963773251558 53.3546209327705)
4144,12.6841408547104,46.0945182560682,substation,,,,,,SRID=4326;POINT(12.6841408547104 46.0945182560682)
62361,38.8766171636665,55.7230988353472,joint,220000;110000;110000;220000;220000;110000,,,,,SRID=4326;POINT(38.8766171636665 55.7230988353472)
