l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
42317,2860,2880,,,,,,,,9615.92667979932,,,,,"","SRID=4326;LINESTRING(-74.7006876722592 40.2259125789546,-74.7565379084322 40.2823982241727)"
2393,411,30652,,,,,,,,4237.60245500845,,,,,"","SRID=4326;LINESTRING(-112.005832930404 40.7578493345651,-112.030235622228 40.7293607432816)"
12767,18605,18606,,,,,,,,2085.96007474851,,,,,"","SRID=4326;LINESTRING(-82.6947909517049 37.3623990133,-82.6760429320623 37.3511619974807)"
5870,7378,28561,230000,3,,60,,,,4.07456431076599,,,,,"","SRID=4326;LINESTRING(-89.9067413326551 30.7852343684479,-89.9056922564116 30.7818583320681)"
12581,6021,22252,,,,,,,,17599.667187602,,,,,"","SRID=4326;LINESTRING(-77.801474898205 42.1553167929392,-77.9672294415889 42.1051957132913)"
40148,456,676,230000,3,1,,,,Columbia - Rocky Reach,33297.1750571473,,,,,"","SRID=4326;LINESTRING(-120.290890477699 47.5299603718672,-120.077043800546 47.2948450277966)"
27125,12188,18208,230000,3,1,60,,Florida Power & Light,,248.072560708631,,,,,"","SRID=4326;LINESTRING(-81.756369545233 26.2740696886733,-81.7549522113869 26.2724570808531)"
30161,1837,6703,230000,3,,60,,,,22071.666583048,,,,,"","SRID=4326;LINESTRING(-78.4520344837115 35.7819834302327,-78.5777773146868 35.6690262260117)"
33258,12096,9875,,,,,,,,11037.3081624722,,,,,"","SRID=4326;LINESTRING(-93.1563837213822 44.6413138935559,-93.1537448413751 44.5440391608377)"
23834,7486,27412,230000,3,,60,,,,6787.81319214457,,,,,"","SRID=4326;LINESTRING(-82.181119403471 28.2586716599524,-82.1426938341019 28.2582331866301)"
22987,15970,27024,230000,3,,,,,,7055.43075380056,,,,,"","SRID=4326;LINESTRING(-103.249983324396 34.4114979646257,-103.214081183115 34.3755382056353)"
34911,11957,11961,230000,3,,,,,,52538.9875878643,,,,,"","SRID=4326;LINESTRING(-82.0638557536867 27.0424495671396,-82.4306630590711 27.3579668171907)"
35561,12717,12818,,,,,,,,15343.6688516421,,,,,"","SRID=4326;LINESTRING(-90.6119065942233 41.4423667332064,-90.4618488081022 41.4395034406424)"
3216,9152,30993,,,,,,,,23451.9106883844,,,,,"","SRID=4326;LINESTRING(-89.5942456013942 39.5913465216631,-89.354451281755 39.501749767695)"
11640,17933,21832,,,,,,,,2445.14998694473,,,,,"","SRID=4326;LINESTRING(-65.9082768679295 45.4173670107809,-65.9319082192881 45.4320090694054)"
35489,8225,12730,,,,,,,,25286.3846722207,,,,,"","SRID=4326;LINESTRING(-84.9058388089338 33.4615804335336,-85.1250094882089 33.576178891258)"
35379,19716,120,230000,6;3;3;6,1,60,,,,5394.91183747113,,,,,"","SRID=4326;LINESTRING(-121.626520329162 37.7805437238497,-121.660931522633 37.8212117379978)"
4159,3864,29464,,3,,,,,,12941.363987179,,,,,"","SRID=4326;LINESTRING(-105.994055900819 37.6921118420733,-105.952098627751 37.5984474509286)"
23504,16265,27266,230000,3,,60,,FPL,,3440.72155509357,,,,,"","SRID=4326;LINESTRING(-80.1490351008605 25.9666088177069,-80.1487230710465 25.9975793605532)"
18339,21668,24808,,,,,,,,29.9058138253401,,,,,"","SRID=4326;LINESTRING(-77.4360865161348 38.8115039200109,-77.4360725922479 38.8117870606195)"
14428,2461,18738,345000,6,,60,Sorenson - Olive 345kV,Indiana Michigan Power Company,0679,23036.5875578119,,,,,"","SRID=4326;LINESTRING(-86.4837725310842 41.7066236993353,-86.2777791342569 41.5736725954858)"
30526,7076,7077,345000,3,,,,,,57215.2405602173,,,,,"","SRID=4326;LINESTRING(-117.152805628794 40.878584843492,-116.495248906384 40.8160200667018)"
15805,2431,23662,230000,3,,60,230kV transmission line,,,4082.63803887626,,,,,"","SRID=4326;LINESTRING(-86.9655061542374 33.3503354257301,-86.9883602682193 33.3187025198083)"
24568,17111,27733,,,,,,,,3.40667810775738,,,,,"","SRID=4326;LINESTRING(-150.022665761323 61.7641070852412,-150.024342197307 61.7643976745039)"
38153,15586,15590,138000;345000;138000;138000;138000;138000;69000;138000;138000,3;6;3;6,,60,,DME,,5903.67616249181,,,,,"","SRID=4326;LINESTRING(-97.1585357135796 33.1617323356613,-97.1083760195924 33.144915633539)"
979,28041,30058,,3,1,60,,,,1690.79290716126,,,,,"","SRID=4326;LINESTRING(-90.446762002332 38.2128256554853,-90.4460038440929 38.1982490852865)"
35390,376,122,230000,6;3,1,,,,Contra Costa-San Mateo/Eastshore-San Mateo,19719.136711199,,,,,"","SRID=4326;LINESTRING(-122.117131400808 37.6248092900664,-122.318980342708 37.5828128799691)"
28788,858,5106,115000,3,,60,,,,1616.01868522476,,,,,"","SRID=4326;LINESTRING(-70.9984318926763 42.1671943691884,-70.9795455749586 42.1647688131006)"
36499,23236,282,230000,6,,60,,,,48.5418121093302,,,,,"","SRID=4326;LINESTRING(-111.912675500244 33.4367425218886,-111.912344368973 33.4390686839153)"
15927,23716,23717,230000,6,,60,,,,353.853895651506,,,,,"","SRID=4326;LINESTRING(-76.1185254227915 41.091639904911,-76.1185327889768 41.0948397116615)"
27254,23384,20250,,,,,,,,12290.2926070724,,,,,"","SRID=4326;LINESTRING(-120.841180678602 39.221581679804,-120.957065506211 39.1608122162581)"
40041,17642,17648,240000,3,,60,,,,340.595928402739,,,,,"","SRID=4326;LINESTRING(-110.586650269362 52.4070509530433,-110.579996515746 52.4055925695857)"
42515,6076,3085,,,,,,,,5561.85007605927,,,,,"","SRID=4326;LINESTRING(-76.7571128899614 37.3282640024276,-76.8049246943887 37.3632284963193)"
35270,12448,12461,,3,,,,,,3895.94438451734,,,,,"","SRID=4326;LINESTRING(-96.6297433789757 43.5199667526098,-96.6392477373387 43.4890563948866)"
31601,7444,8157,,,,,,,,24034.6278464587,,,,,"","SRID=4326;LINESTRING(-117.335805234203 38.3239319074242,-117.459355819537 38.1312054018265)"
33999,9843,10724,735000,3,,60,HQ 7093,Hydro-Québec,7093,270205.400038727,,,,,"","SRID=4326;LINESTRING(-74.9348078427529 47.4966640226907,-75.4680964913303 49.8265400700109)"
23584,12338,27300,230000,3,,60,,,,76764.2272561767,,,,,"","SRID=4326;LINESTRING(-100.43836758978 20.6425466324478,-100.614872743173 21.2460635605257)"
40672,950,1205,500000,3,3,60,,,,56109.4721282433,,,,,"","SRID=4326;LINESTRING(-122.946989847648 46.5995626087948,-123.034289827594 46.107915039387)"
37629,15012,15016,230000,3,,60,,Entergy,,12718.9042283628,,,,,"","SRID=4326;LINESTRING(-93.22843947672 30.1547704855249,-93.1129880343983 30.1724193799865)"
38654,12103,16080,,3,,,,,,2579.24371525685,,,,,"","SRID=4326;LINESTRING(-103.347825798575 34.1821426259895,-103.36571855479 34.1689496156927)"
9004,18293,18295,,,,,,,,8750.22068941645,,,,,"","SRID=4326;LINESTRING(-80.3706808775719 34.3602200008396,-80.3230689098722 34.4037070148712)"
10924,4446,21521,400000,6,,60,,,,5577.75702959747,,,,,"","SRID=4326;LINESTRING(-100.716599191136 20.5201626634911,-100.691317936547 20.4767398264984)"
14864,6812,23255,230000,,,,,,,4294.31581135919,,,,,"","SRID=4326;LINESTRING(-83.5593339869558 30.1187527951227,-83.5887133842536 30.146423123529)"
32222,8508,8730,,3,,,,,,16389.5770841649,,,,,"","SRID=4326;LINESTRING(-114.908985606895 42.766065322761,-114.948516052607 42.6222305732242)"
36116,189,205,230000,6,2,60,,PG&E,,31055.4667805517,,,,,"","SRID=4326;LINESTRING(-122.075561301671 37.3262714261579,-122.286191052869 37.4571522310439)"
30788,171,7330,500000,3,,60,Fort Smith - Arkansas Nuclear One 500kv,,,150077.282351022,,,,,"","SRID=4326;LINESTRING(-93.2274013551422 35.3113150169686,-94.4305251649768 35.300005139977)"
25363,17863,19352,,6,1,,,,,171.784086806121,,,,,"","SRID=4326;LINESTRING(-123.537220319651 48.5000897675176,-123.53957651081 48.5008119083458)"
8080,19819,29383,230000,6,,,,,,15547.1736595819,,,,,"","SRID=4326;LINESTRING(-105.182697895592 39.8882471897399,-105.204303777189 40.0179403369539)"
32781,616,9326,138000,3;6;3;3;3,1,60,,,,5052.90158771282,,,,,"","SRID=4326;LINESTRING(-85.3055978585008 40.2367641662883,-85.3215758125191 40.1924827452836)"
15401,9234,23511,345000,3,,60,,,,3991.47206569989,,,,,"","SRID=4326;LINESTRING(-87.0172042508675 40.6271019455854,-86.9914222656967 40.6523706771116)"
16366,18879,18880,,,,,,,,4272.18617890206,,,,,"","SRID=4326;LINESTRING(-82.0995358932439 39.0018090026465,-82.1186759376765 38.9680110133941)"
17631,24499,24498,,,,,,,,12844.156043114,,,,,"","SRID=4326;LINESTRING(-93.3589301921957 44.6958042687795,-93.3384918126829 44.5945452170174)"
32430,11589,8956,,,,,,,,24853.0092935702,,,,,"","SRID=4326;LINESTRING(-82.9966914918397 42.5945501566029,-82.8484302607746 42.7248745429056)"
38937,100,16351,230000,3,,60,,Tampa Electric,,9755.06693327119,,,,,"","SRID=4326;LINESTRING(-82.4087335063027 27.9082918166555,-82.3678948959093 27.8463787130995)"
2977,6684,30898,500000,,,,Jocassee - McGuire 500kV transmission line,Duke,,1020.35580618933,,,,,"","SRID=4326;LINESTRING(-81.7470723282863 35.2270792198529,-81.7582715838015 35.2254193215867)"
40105,650,651,230000,3,1,60,,,,36124.3354878757,,,,,"","SRID=4326;LINESTRING(-119.650622546729 46.9623634696991,-119.449600704831 47.259468076468)"
8178,26134,29423,400000,3,,60,,,,2086.46165674267,,,,,"","SRID=4326;LINESTRING(-91.7532263866335 17.9320359233836,-91.7338991176614 17.9388392602201)"
36265,7125,13646,,,,,,,,60804.8830156378,,,,,"","SRID=4326;LINESTRING(-96.3520843791186 35.8276264504591,-96.8765105728799 35.8841463650241)"
24893,17252,27900,,3,1,60,,,,2410.23775127453,,,,,"","SRID=4326;LINESTRING(-91.2178752133995 38.1961101680619,-91.2371287150525 38.181696305779)"
32114,635,8602,230000,3,,60,,,,107451.902451458,,,,,"","SRID=4326;LINESTRING(-100.390419099281 44.4491840219153,-101.696026448982 44.3042519958681)"
14211,7892,22941,230000,3,,60,,,,15397.9954394452,,,,,"","SRID=4326;LINESTRING(-116.91537658664 46.3568995325743,-117.093241687624 46.3725180663722)"
41735,2263,2286,138000,3,,60,,,,154.083037813086,,,,,"","SRID=4326;LINESTRING(-83.0921242409326 40.2111783299328,-83.0893831508243 40.2153259482761)"
36232,25818,13609,,,,,,,,137.093762234221,,,,,"","SRID=4326;LINESTRING(-89.6191929994241 42.3160339052865,-89.6180905419917 42.3184156047101)"
8404,20331,20339,345000,3,,60,,Indiana Michigan Power Company,,306.273946020104,,,,,"","SRID=4326;LINESTRING(-86.1932148775134 41.5246233752105,-86.1901175762453 41.5231196872206)"
6672,8120,28826,138000,3,1,60,,,,8709.25476922323,,,,,"","SRID=4326;LINESTRING(-90.8347219815114 38.5636389057605,-90.8799092958538 38.4997790844869)"
24772,13711,27832,,6,,,,,,56.8243768776436,,,,,"","SRID=4326;LINESTRING(-91.6991597990386 42.0453961857947,-91.6995816029803 42.044183716533)"
25080,3298,27989,,,,,,,,3141.45557100554,,,,,"","SRID=4326;LINESTRING(-72.0047809797096 45.8416485239335,-72.0330256890155 45.819801886335)"
25541,645,19434,500000,6;3;3;6,3,60,,,Schultz - Raver,119249.373612233,,,,,"","SRID=4326;LINESTRING(-120.51108751626 47.1209312275645,-121.88922248304 47.3635659150509)"
25800,5576,19547,230000,3,,,,Orlando Utilities Commission,,1976.62047764124,,,,,"","SRID=4326;LINESTRING(-81.453162911171 28.3917201402009,-81.4529643945145 28.3734583639352)"
2593,377,30736,230000,6,1,,,PG&E,Pittsburg-San Mateo/Pittsburg-Eastshore,7412.45561337872,,,,,"","SRID=4326;LINESTRING(-122.101917524971 37.6321416268074,-122.041919736079 37.6766555819717)"
9613,331,20891,230000,3,,,,,,386.486272177635,,,,,"","SRID=4326;LINESTRING(-122.179397843842 47.8546895166652,-122.175808235208 47.8583528857335)"
3114,28698,30950,230000,,,,,,,24643.9050707931,,,,,"","SRID=4326;LINESTRING(-80.618659666063 35.4507757770304,-80.8321776118121 35.5659084947604)"
12126,18551,18549,,,,,,,,166.260914392702,,,,,"","SRID=4326;LINESTRING(-82.049374866094 38.9438670105259,-82.0508668779494 38.9448299885861)"
28094,4239,4254,,,,,,,,16485.4446299637,,,,,"","SRID=4326;LINESTRING(-99.1019659917801 19.9566289626711,-99.1129818671143 19.8095002991833)"
40671,20521,1205,230000;230000;115000;115000,3;6;3,,60,,,,1841.08633925165,,,,,"","SRID=4326;LINESTRING(-123.032646416198 46.0897367047465,-123.034289827594 46.107915039387)"
1498,5574,30270,345000,3,,,Keswick - Chester 345kV transmission line;Orrington - Maxcy's 345kV transmission line;Keswick - Chester - Orrington 345kV transmission line;Maxcy's - Maine Yankee 345kV transmission line;Keswick - Chester 345kV transmission line,Central Maine Power Company,3001,73000.8778384413,,,,,"","SRID=4326;LINESTRING(-69.5632513317427 44.2887384923075,-68.8631222535697 44.6583783175055)"
1529,3822,30280,230000,3,,60,,Tampa Electric,,1832.42888080872,,,,,"","SRID=4326;LINESTRING(-82.3417523058157 27.9433265416189,-82.3567446514421 27.9368797505432)"
38830,9749,16243,230000,3,,60,,,,249.547380892142,,,,,"","SRID=4326;LINESTRING(-100.9073862739 22.0947634408265,-100.904886983715 22.0896687150404)"
24115,27536,27538,230000,,,60,,,,71.7128865399317,,,,,"","SRID=4326;LINESTRING(-98.596505174305 19.7656239677912,-98.5960596997556 19.7661377104614)"
34299,11069,11159,,,,,,,,5129.133087039,,,,,"","SRID=4326;LINESTRING(-85.7916317159513 42.8472584348511,-85.855000724884 42.846704936923)"
26184,9775,19726,230000,6,,60,,,,15401.0199818371,,,,,"","SRID=4326;LINESTRING(-76.6398113603446 40.3468175185227,-76.7210481213956 40.2609714683485)"
17939,11440,24634,,,,,,,,9208.82596260565,,,,,"","SRID=4326;LINESTRING(-85.902226571969 42.9833954399129,-85.8010327026858 43.0049983649086)"
35892,13247,13248,,,,,,,,13856.6477056785,,,,,"","SRID=4326;LINESTRING(-87.8020723105069 45.4789548729877,-87.9758467741908 45.4964468048751)"
15937,9438,23722,,,,,,,,6917.32054674115,,,,,"","SRID=4326;LINESTRING(-81.5859541468727 42.8556157531533,-81.6103026995605 42.9039951654809)"
31481,8026,8025,230000,6,1,60,,,,70468.7812772279,,,,,"","SRID=4326;LINESTRING(-117.58276694664 47.7458762651091,-118.505801447525 47.7709604726188)"
3476,27950,31095,,,,,LAS TORRES,,,1040.09959752971,,,,,"","SRID=4326;LINESTRING(-99.623563501515 19.2744850600762,-99.6328186426581 19.272659238709)"
36965,14238,14355,230000,,,60,,,,68635.1744646559,,,,,"","SRID=4326;LINESTRING(-102.007305542118 19.8495088071551,-102.088003021426 19.331403402275)"
21395,14479,26248,400000,6,,60,,,,2909.33900176182,,,,,"","SRID=4326;LINESTRING(-101.317631290145 24.5234285028148,-101.289807289357 24.5120216256288)"
2256,8023,30591,,,,,,,,5281.59176975032,,,,,"","SRID=4326;LINESTRING(-117.504153154249 47.7279652373523,-117.496564883302 47.6796951967785)"
7058,6687,28990,,,,,,,,43810.543679191,,,,,"","SRID=4326;LINESTRING(-78.2276033066221 34.3257768101566,-78.6997639020563 34.3187535898339)"
25494,656,19412,345000,3,,60,,,,752.074983293869,,,,,"","SRID=4326;LINESTRING(-87.9008190450556 42.5528761590892,-87.9073627651852 42.5464999696841)"
32444,5978,8975,230000,3,,60,Willis - Plattsburgh 230kV #2,New York Power Authority,,10290.4569718872,,,,,"","SRID=4326;LINESTRING(-73.9856700917705 44.8908460091529,-74.1186468481465 44.8891145021323)"
5885,10250,28565,500000,,,,Coly - Willow Glen 500 kV transmission line,,,16512.5628848767,,,,,"","SRID=4326;LINESTRING(-90.9762375194697 30.3716634780353,-90.8965722053479 30.4876475326191)"
11242,3849,21677,345000,3,,60,,,,12225.3745567381,,,,,"","SRID=4326;LINESTRING(-95.969798330311 41.1696372963843,-95.8410046072962 41.1858987740491)"
26895,384,20063,345000;138000,3;6,,60,,,,8862.94525227301,,,,,"","SRID=4326;LINESTRING(-83.0113787114307 40.181581778223,-82.9149150272409 40.1461521043551)"
1995,14708,30480,,,,,,,,17866.0908128757,,,,,"","SRID=4326;LINESTRING(-86.6350211923676 38.4999943144959,-86.5854388946807 38.6237344648133)"
3606,17326,31148,,,,,,,,3037.46328188998,,,,,"","SRID=4326;LINESTRING(-74.7516619409175 44.9800063107409,-74.7878601267746 44.9743187573772)"
6968,8222,28940,230000,3,,,,,,278.208802990629,,,,,"","SRID=4326;LINESTRING(-85.0379699108218 33.4029207345802,-85.0369267649435 33.4078302350411)"
19167,11884,25171,,,,,,,,4739.72893550089,,,,,"","SRID=4326;LINESTRING(-112.254455778055 33.5594958395796,-112.252805604417 33.6021498561562)"
33590,18387,10192,,,,,,,,9702.80997783363,,,,,"","SRID=4326;LINESTRING(-88.708288904576 32.3322189858158,-88.7448463004325 32.2928035311136)"
42417,186,2970,500000,,,,,,,868.195557462614,,,,,"","SRID=4326;LINESTRING(-76.2782220634536 39.7613285772966,-76.2672119280562 39.7528307655109)"
39315,5107,16761,345000,,,,Holbrook - Stoughton 345kV transmission line;Auburn Street - Holbrook 345kV transmission line,,316,4963.69118207553,,,,,"","SRID=4326;LINESTRING(-71.1009494629776 42.1416130150507,-71.0425705113069 42.1545101830647)"
30097,19672,6627,345000,3,,60,,,,88497.3242150121,,,,,"","SRID=4326;LINESTRING(-95.8242847140705 41.1761848848806,-94.774946724014 41.1787067583626)"
42113,2693,2697,138000,,,,,ATSI,,2169.82352845415,,,,,"","SRID=4326;LINESTRING(-83.4584001396356 41.6450729723684,-83.4594373085695 41.6659443239606)"
18950,5923,25071,345000,3,,60,,,307,8106.54383862722,,,,,"","SRID=4326;LINESTRING(-70.8208713535376 43.1682519103376,-70.7728026229531 43.1079732915764)"
30173,6712,6713,500000,,,,,Duke,,9450.00165362902,,,,,"","SRID=4326;LINESTRING(-83.8026282516649 34.218727936394,-83.7134436529698 34.2605083353936)"
3265,9890,31013,230000,3,,60,,,,23828.4211450502,,,,,"","SRID=4326;LINESTRING(-80.1149907308742 33.3666604647878,-80.1247155833531 33.1925814739087)"
11787,21889,21894,230000,3,,60,,,,2707.60387994716,,,,,"","SRID=4326;LINESTRING(-90.2472032382585 32.2470254933408,-90.2280578937657 32.2358160585406)"
14856,23250,23251,230000,3,,,,,,180.331125673596,,,,,"","SRID=4326;LINESTRING(-101.920643807738 35.2898973776319,-101.920866140771 35.2915272079616)"
32354,6638,8877,230000,3,,,,,,20776.6773128089,,,,,"","SRID=4326;LINESTRING(-81.6810952820109 30.7749854697128,-81.6061562088042 30.6229923518768)"
27493,2066,3593,,,,,,,,22805.8832822846,,,,,"","SRID=4326;LINESTRING(-84.9856278567177 39.0626987953818,-85.0784454105265 38.868652478346)"
28357,13969,4588,345000;138000;345000,6;3,,60,,,,6976.29012064477,,,,,"","SRID=4326;LINESTRING(-89.0414082746242 43.0415370666362,-89.0426222787251 42.9770529629835)"
28901,5229,5232,230000,6,,60,230kV transmission line,,,4264.21577495456,,,,,"","SRID=4326;LINESTRING(-90.3077373077188 32.3311764771572,-90.2790596991058 32.3585314729323)"
33960,2886,10667,,,,,,,,12126.5292494821,,,,,"","SRID=4326;LINESTRING(-75.5039268007782 40.4552312826952,-75.4224633697612 40.5450089904084)"
12439,5876,22182,,,,,,,,6556.91270245219,,,,,"","SRID=4326;LINESTRING(-78.4663871817083 43.2051375351959,-78.4802181338031 43.1491486057338)"
22521,2691,19204,,,,,,,,259.050700974744,,,,,"","SRID=4326;LINESTRING(-118.458754868224 34.2735632655304,-118.460983211727 34.2758558812973)"
28592,1139,4884,,3,1,,,,,5291.08124005663,,,,,"","SRID=4326;LINESTRING(-76.8726306412414 39.1410371989338,-76.9026839955907 39.0979287862422)"
9113,20636,20638,,,,,,,,3838.77035695927,,,,,"","SRID=4326;LINESTRING(-98.1830947313354 26.0286798539662,-98.2182177809662 26.0420618740789)"
10489,33,21320,400000,6;3;3;3,,60,,,,11652.8755202515,,,,,"","SRID=4326;LINESTRING(-98.1379225661172 19.082051029916,-98.2393102238373 19.1261226022666)"
18340,821,24808,,,,,,Dominion Virginia Power; Dominion,,900.86560611846,,,,,"","SRID=4326;LINESTRING(-77.4449264303909 38.8178798470254,-77.4360725922479 38.8117870606195)"
4360,15020,29520,,,,,,,,5068.34173487389,,,,,"","SRID=4326;LINESTRING(-85.5437164342161 38.186147024304,-85.5132472506946 38.2259063598433)"
11168,4692,21639,345000,6,,60,,,,3427.8597680007,,,,,"","SRID=4326;LINESTRING(-95.6059762569938 30.0901184659494,-95.601733749963 30.1178731970309)"
19904,511,19080,,,,,,SMUD,,6527.34879790559,,,,,"","SRID=4326;LINESTRING(-121.266288254873 38.6848548039528,-121.213911003762 38.717044921799)"
29243,1879,5613,230000,3;6;3;3,,60,,,,12954.0806778779,,,,,"","SRID=4326;LINESTRING(-74.8048173860616 45.0040332434809,-74.8351603501878 44.9198090217618)"
19524,18017,25352,,,,,,,,1908.51187021445,,,,,"","SRID=4326;LINESTRING(-103.282465164624 44.0628909081692,-103.261984474462 44.0702668043641)"
31731,8261,8262,345000,3,,60,,,,17.5571722879712,,,,,"","SRID=4326;LINESTRING(-97.9102940589499 33.056148804154,-97.9098019950225 33.0589344213741)"
33184,9780,9782,230000,3,,60,,,,472.550322413611,,,,,"","SRID=4326;LINESTRING(-124.407332637761 42.4836090205296,-124.400890348495 42.4850125274615)"
33637,10245,10248,230000;115000;230000;230000,6;3;3,,60,,,,3637.30706065493,,,,,"","SRID=4326;LINESTRING(-90.9583749379056 30.3009106361585,-90.9379958118521 30.2730160820855)"
25632,28906,19481,345000,6,,60,,,,33813.7299925388,,,,,"","SRID=4326;LINESTRING(-89.1116274791811 42.8329469163821,-89.1203577136688 42.536185793919)"
38553,15979,15980,,9;6,,,,,,10150.7614741551,,,,,"","SRID=4326;LINESTRING(-103.143742440141 34.4487339998145,-103.248154169817 34.4564134756268)"
37164,30212,14521,,,,,,,,10106.1530180887,,,,,"","SRID=4326;LINESTRING(-81.6370209795384 35.7266678717059,-81.5267821616443 35.7371661351758)"
11696,5131,21859,,,,,,,,1157.1695518181,,,,,"","SRID=4326;LINESTRING(-97.5114281972497 35.3012223500721,-97.5122102396098 35.3125753782351)"
6653,6331,28818,345000,3,2,60,,,,16918.1596655916,,,,,"","SRID=4326;LINESTRING(-92.0359043956668 38.5500271410776,-91.8822828515461 38.4725508769968)"
13555,7127,22621,230000,3,,,,,,7489.07622528913,,,,,"","SRID=4326;LINESTRING(-84.9156610707994 32.6104157311701,-84.8325638457791 32.602137315481)"
8590,20428,20429,,,,,,,,1471.55325370724,,,,,"","SRID=4326;LINESTRING(-74.9512901158919 45.0737063777492,-74.9342086507643 45.0683060922032)"
24770,9888,27831,,3,,,,,,3167.48414794787,,,,,"","SRID=4326;LINESTRING(-91.6635320543362 42.0074210328575,-91.6752136330886 42.0349236909659)"
14819,23230,23232,230000,6,1,60,,,,604.826769853444,,,,,"","SRID=4326;LINESTRING(-111.915095471788 33.4287666676262,-111.915082266553 33.4289134603721)"
4910,23316,28173,115000,3,,60,,,,587.564714692417,,,,,"","SRID=4326;LINESTRING(-101.751172676802 35.2806220153268,-101.745308885202 35.2835124512539)"
41691,29811,2276,,6;3;6;3,1,,"YV-5;XV-39,YV-5;XV-39",,YV-5,3487.70246343967,,,,,"","SRID=4326;LINESTRING(-97.1568067990767 49.8192286728269,-97.1113595763596 49.8330914812279)"
32043,8463,8548,345000;345000;138000;345000,6;3;3;6;3,,60,,,,1580.99278871915,,,,,"","SRID=4326;LINESTRING(-96.9610595217949 32.6655334128557,-96.9595699676149 32.6490360113969)"
2087,30519,30520,230000;115000,6,,60,,,,377.968686572953,,,,,"","SRID=4326;LINESTRING(-80.3890245801605 33.8846575912652,-80.3843997266058 33.8855818952098)"
10004,21089,21090,,,,,,,,45.1228935098109,,,,,"","SRID=4326;LINESTRING(-66.0995142680316 48.1225369996456,-66.099812688369 48.1229038710238)"
36024,13391,13392,230000,3,,,,,,6443.84111188903,,,,,"","SRID=4326;LINESTRING(-53.9922925850552 47.8006942253579,-53.9512800699237 47.8510950584415)"
9886,21020,21021,,,,,,,,513.493317051648,,,,,"","SRID=4326;LINESTRING(-122.750622488705 53.8712270918908,-122.756994867836 53.8685440712357)"
29589,5979,5982,,,,,,,,612.568089508349,,,,,"","SRID=4326;LINESTRING(-77.6726100592751 43.0539022959789,-77.6838452574875 43.0545721088749)"
35467,4240,12705,400000,6,,60,,,,153704.856404219,,,,,"","SRID=4326;LINESTRING(-96.3535074747881 18.218026726808,-95.058767991485 17.7611199467053)"
36544,283,284,,3,1,,,,,246.538277554593,,,,,"","SRID=4326;LINESTRING(-117.316397680839 34.5662451413555,-117.322202794988 34.5634915725502)"
1109,2143,30109,,,,,115kV transmission line,,,16652.6778965593,,,,,"","SRID=4326;LINESTRING(-79.3847945606678 38.0828314368219,-79.5000388899769 37.9667348621518)"
35345,20,117,230000,6,1,,Gold Hill-Eight Mile,PG&E,Gold Hill-Eight Mile,3146.07244147282,,,,,"","SRID=4326;LINESTRING(-121.388318889376 38.0877892339777,-121.376844085035 38.0587529461565)"
10068,3785,21123,,,,,,,,13479.852813022,,,,,"","SRID=4326;LINESTRING(-66.4428346274346 48.0170427306852,-66.6122606846138 47.9744701624062)"
22502,21492,26802,230000,3,,60,,,,10975.8252726069,,,,,"","SRID=4326;LINESTRING(-109.895572040644 27.5179768908908,-109.836079673649 27.4343398739848)"
24625,17156,27758,,,,,,,,1652.18129178959,,,,,"","SRID=4326;LINESTRING(-71.2909203271919 46.115752247264,-71.3028440342058 46.1294212625372)"
30524,7075,7076,345000,3,,,,,,66154.8315555504,,,,,"","SRID=4326;LINESTRING(-116.423439055005 41.094673525376,-117.152805628794 40.878584843492)"
33605,23929,10213,230000;230000;115000;230000;230000;230000,3;6;3;3;6,,60,,,,1214.70329475881,,,,,"","SRID=4326;LINESTRING(-90.8510760149031 30.1239635898208,-90.8648880758664 30.1219214401168)"
32616,29489,9155,345000,3,,60,,,,82406.9096493315,,,,,"","SRID=4326;LINESTRING(-87.9511047727315 41.3987011898892,-88.5989385282528 40.8419643820658)"
35764,750,174,230000,6,,,,Hydro One,C2L;C3L,3515.37001419957,,,,,"","SRID=4326;LINESTRING(-79.3557226556363 43.7031799272121,-79.3170104287291 43.7209698018302)"
42194,24405,2771,,,,,,,,2713.78296024153,,,,,"","SRID=4326;LINESTRING(-83.6710058016436 42.2714233011313,-83.6426857136939 42.2643678944614)"
23186,15981,27111,,,,,,,,88.2961802474822,,,,,"","SRID=4326;LINESTRING(-104.756893084142 39.5946397221956,-104.754849639544 39.5944335112126)"
40415,959,961,230000,6,,60,,,,4286.97743663073,,,,,"","SRID=4326;LINESTRING(-71.4391655637871 42.8738976352869,-71.4239590925388 42.9047448626307)"
30806,563,7364,,,,,,,,474.871221236806,,,,,"","SRID=4326;LINESTRING(-92.4107190423009 34.6342876717093,-92.4104986780862 34.6418407959926)"
40325,223,865,,,,,,,,15128.6912527731,,,,,"","SRID=4326;LINESTRING(-84.4052789003106 39.1528507985653,-84.3006954639218 39.0707424665991)"
40987,1401,1510,230000,6,1,,,,,17176.3681318249,,,,,"","SRID=4326;LINESTRING(-76.8231971693204 38.4372710686548,-76.6879690302117 38.3496437757081)"
725,7456,29947,,3,,,,,,1593.2934348787,,,,,"","SRID=4326;LINESTRING(-95.9616898019657 41.3432528208813,-95.9816329727276 41.3429852174348)"
